alpha,P_total_nM,time_h,target_fraction,degradation_pct
100.0,2511.886431509582,2.75,0.7208789869073973,27.912101309260272
100.0,2511.886431509582,3.0,0.6960626541717175,30.393734582828248
100.0,2511.886431509582,3.25,0.6713663659091229,32.86336340908771
100.0,2511.886431509582,3.5,0.6467980979262171,35.32019020737829
100.0,2511.886431509582,3.75,0.6223664634408522,37.76335365591478
100.0,2511.886431509582,4.0,0.5980807762737851,40.19192237262149
100.0,2511.886431509582,4.25,0.5739511252727933,42.60488747272066
100.0,2511.886431509582,4.5,0.5499884619407314,45.00115380592686
100.0,2511.886431509582,4.75,0.5262047029406406,47.379529705935944
100.0,2511.886431509582,5.0,0.5026128486989678,49.738715130103216
100.0,2511.886431509582,5.25,0.47922703265282673,52.07729673471733
100.0,2511.886431509582,5.5,0.45606266934071377,54.39373306592863
100.0,2511.886431509582,5.75,0.4331365668201769,56.6863433179823
100.0,2511.886431509582,6.0,0.4104670947518487,58.95329052481513
100.0,2511.886431509582,6.25,0.3880744011703346,61.19255988296655
100.0,2511.886431509582,6.5,0.3659805818323535,63.40194181676465
100.0,2511.886431509582,6.75,0.34420984473221394,65.5790155267786
100.0,2511.886431509582,7.0,0.3227886950001287,67.72113049998714
100.0,2511.886431509582,7.25,0.30174614852043297,69.82538514795671
100.0,2511.886431509582,7.5,0.28111396652245735,71.88860334775427
100.0,2511.886431509582,7.75,0.26092688851390705,73.9073111486093
100.0,2511.886431509582,8.0,0.24122282778677268,75.87771722132273
100.0,2511.886431509582,8.25,0.22204298302523953,77.79570169747605
100.0,2511.886431509582,8.5,0.20343182037586918,79.65681796241309
100.0,2511.886431509582,8.75,0.18543706724605796,81.45629327539422
100.0,2511.886431509582,9.0,0.1681094827107045,83.18905172892956
100.0,2511.886431509582,9.25,0.15150231796486918,84.8497682035131
100.0,2511.886431509582,9.5,0.13567042491829695,86.4329575081703
100.0,2511.886431509582,9.75,0.12066907027146823,87.93309297285317
100.0,2511.886431509582,10.0,0.10655223935497772,89.34477606450223
100.0,2511.886431509582,10.25,0.09337032556603729,90.66296744339627
100.0,2511.886431509582,10.5,0.08116728064404376,91.88327193559562
100.0,2511.886431509582,10.75,0.06997750849749304,93.00224915025069
100.0,2511.886431509582,11.0,0.05982274784616107,94.01772521538389
100.0,2511.886431509582,11.25,0.05070896112498293,94.92910388750171
100.0,2511.886431509582,11.5,0.04262428613702183,95.73757138629782
100.0,2511.886431509582,11.75,0.035538055384173296,96.44619446158266
100.0,2511.886431509582,12.0,0.02940140313447064,97.05985968655294
100.0,2511.886431509582,12.25,0.02414958638148537,97.58504136185147
100.0,2511.886431509582,12.5,0.019705677391674264,98.02943226083258
100.0,2511.886431509582,12.75,0.015985030212121987,98.4014969787878
100.0,2511.886431509582,13.0,0.012899907634033654,98.71000923659663
100.0,2511.886431509582,13.25,0.010363757577556703,98.96362424224434
100.0,2511.886431509582,13.5,0.008294602605605888,99.1705397394394
100.0,2511.886431509582,13.75,0.00661739700067684,99.33826029993232
100.0,2511.886431509582,14.0,0.005265363764233112,99.47346362357669
100.0,2511.886431509582,14.25,0.0041804644701046315,99.58195355298953
100.0,2511.886431509582,14.5,0.0033132232717674173,99.66867767282326
100.0,2511.886431509582,14.75,0.002622127080650494,99.73778729193495
100.0,2511.886431509582,15.0,0.0020727899895947957,99.79272100104052
100.0,2511.886431509582,15.25,0.0016370242872033567,99.83629757127966
100.0,2511.886431509582,15.5,0.0012919159296783992,99.87080840703216
100.0,2511.886431509582,15.75,0.0010189623643721455,99.89810376356279
100.0,2511.886431509582,16.0,0.0008033029571513019,99.91966970428487
100.0,2511.886431509582,16.25,0.0006330528437536064,99.93669471562464
100.0,2511.886431509582,16.5,0.000498739133065585,99.95012608669343
100.0,2511.886431509582,16.75,0.00039283162794480564,99.96071683720552
100.0,2511.886431509582,17.0,0.0003093571068914664,99.96906428931085
100.0,2511.886431509582,17.25,0.00024358533101215843,99.97564146689878
100.0,2511.886431509582,17.5,0.00019177534588112548,99.98082246541189
100.0,2511.886431509582,17.75,0.00015097167933970722,99.98490283206603
100.0,2511.886431509582,18.0,0.00011884133398886865,99.9881158666011
100.0,2511.886431509582,18.25,9.354388028980766e-05,99.99064561197102
100.0,2511.886431509582,18.5,7.362820392355229e-05,99.99263717960764
100.0,2511.886431509582,18.75,5.795061381489232e-05,99.99420493861851
100.0,2511.886431509582,19.0,4.56099998411592e-05,99.99543900001588
100.0,2511.886431509582,19.25,3.589655805346545e-05,99.99641034419466
100.0,2511.886431509582,19.5,2.8251286498901613e-05,99.99717487135011
100.0,2511.886431509582,19.75,2.22340149174486e-05,99.99777659850825
100.0,2511.886431509582,20.0,1.7498185784243645e-05,99.99825018142158
100.0,2511.886431509582,20.25,1.3770971712559502e-05,99.99862290282874
100.0,2511.886431509582,20.5,1.0837605573380229e-05,99.99891623944266
100.0,2511.886431509582,20.75,8.529034791410617e-06,99.99914709652086
100.0,2511.886431509582,21.0,6.712196953602159e-06,99.99932878030464
100.0,2511.886431509582,21.25,5.282361607752386e-06,99.99947176383922
100.0,2511.886431509582,21.5,4.157100146156873e-06,99.99958428998539
100.0,2511.886431509582,21.75,3.271538218375492e-06,99.99967284617817
100.0,2511.886431509582,22.0,2.5746182423639474e-06,99.99974253817577
100.0,2511.886431509582,22.25,2.026157310907429e-06,99.9997973842689
100.0,2511.886431509582,22.5,1.5945313656354508e-06,99.99984054686344
100.0,2511.886431509582,22.75,1.2548524037408608e-06,99.99987451475963
100.0,2511.886431509582,23.0,9.875338052628686e-07,99.99990124661947
100.0,2511.886431509582,23.25,7.77161171541796e-07,99.99992228388285
100.0,2511.886431509582,23.5,6.116036361262197e-07,99.99993883963639
100.0,2511.886431509582,23.75,4.813144479803763e-07,99.9999518685552
100.0,2511.886431509582,24.0,3.787805234931704e-07,99.99996212194765
100.0,2818.382931264455,0.0,1.0,0.0
100.0,2818.382931264455,0.25,0.9743584001893733,2.5641599810626747
100.0,2818.382931264455,0.5,0.948780403416554,5.121959658344599
100.0,2818.382931264455,0.75,0.9232696250534591,7.673037494654089
100.0,2818.382931264455,1.0,0.8978299293034216,10.217007069657836
100.0,2818.382931264455,1.25,0.8724654480401255,12.753455195987451
100.0,2818.382931264455,1.5,0.8471806055415626,15.28193944584374
100.0,2818.382931264455,1.75,0.8219801457393978,17.80198542606022
100.0,2818.382931264455,2.0,0.7968691463740016,20.313085362599836
100.0,2818.382931264455,2.25,0.771853056111301,22.814694388869906
100.0,2818.382931264455,2.5,0.7469377321173515,25.30622678826485
100.0,2818.382931264455,2.75,0.722129477406061,27.787052259393896
100.0,2818.382931264455,3.0,0.6974350793502205,30.256492064977948
100.0,2818.382931264455,3.25,0.6728618509921339,32.71381490078661
100.0,2818.382931264455,3.5,0.6484176769735557,35.158232302644436
100.0,2818.382931264455,3.75,0.6241110660161048,37.58889339838952
100.0,2818.382931264455,4.0,0.5999512119124,40.004878808760004
100.0,2818.382931264455,4.25,0.5759480649231944,42.40519350768056
100.0,2818.382931264455,4.5,0.5521124153037995,44.78875846962005
100.0,2818.382931264455,4.75,0.5284559903899297,47.15440096100703
100.0,2818.382931264455,5.0,0.5049915662435425,49.50084337564575
100.0,2818.382931264455,5.25,0.48173301805331775,51.82669819466823
100.0,2818.382931264455,5.5,0.4586954554391162,54.13045445608837
100.0,2818.382931264455,5.75,0.43589533443616724,56.41046655638328
100.0,2818.382931264455,6.0,0.41335061277402435,58.66493872259757
100.0,2818.382931264455,6.25,0.39108094726675435,60.89190527332457
100.0,2818.382931264455,6.5,0.36910785118362827,63.08921488163717
100.0,2818.382931264455,6.75,0.34745484807549165,65.25451519245084
100.0,2818.382931264455,7.0,0.32614764321772544,67.38523567822745
100.0,2818.382931264455,7.25,0.3052143190010034,69.47856809989966
100.0,2818.382931264455,7.5,0.28468554652184813,71.5314453478152
100.0,2818.382931264455,7.75,0.2645947926546602,73.54052073453398
100.0,2818.382931264455,8.0,0.2449784904958246,75.50215095041754
100.0,2818.382931264455,8.25,0.22587613185568892,77.41238681443112
100.0,2818.382931264455,8.5,0.20733024190820742,79.26697580917926
100.0,2818.382931264455,8.75,0.18938637493065072,81.06136250693493
100.0,2818.382931264455,9.0,0.17209289101247288,82.79071089875272
100.0,2818.382931264455,9.25,0.15550045759315162,84.44995424068485
100.0,2818.382931264455,9.5,0.1396612488672161,86.03387511327838
100.0,2818.382931264455,9.75,0.12462787596481223,87.53721240351877
100.0,2818.382931264455,10.0,0.11045186952569847,88.95481304743016
100.0,2818.382931264455,10.25,0.09718162288376468,90.28183771162354
100.0,2818.382931264455,10.5,0.08485985172609051,91.51401482739094
100.0,2818.382931264455,10.75,0.07352080229922797,92.64791977007721
100.0,2818.382931264455,11.0,0.06318741358208549,93.68125864179146
100.0,2818.382931264455,11.25,0.053868424269671734,94.61315757303282
100.0,2818.382931264455,11.5,0.045556340005343324,95.44436599946566
100.0,2818.382931264455,11.75,0.03822626997004181,96.17737300299581
100.0,2818.382931264455,12.0,0.03183611832412363,96.81638816758765
100.0,2818.382931264455,12.25,0.0263283114410065,97.36716885589935
100.0,2818.382931264455,12.5,0.021632837952327937,97.8367162047672
100.0,2818.382931264455,12.75,0.017671131262369716,98.23288687376302
100.0,2818.382931264455,13.0,0.014360273648930279,98.56397263510696
100.0,2818.382931264455,13.25,0.011617072777765023,98.8382927222235
100.0,2818.382931264455,13.5,0.00936145945673666,99.06385405432634
100.0,2818.382931264455,13.75,0.0075190127537864086,99.24809872462136
100.0,2818.382931264455,14.0,0.006022557723422562,99.39774422765775
100.0,2818.382931264455,14.25,0.004812921874328277,99.51870781256717
100.0,2818.382931264455,14.5,0.003839026412145296,99.61609735878547
100.0,2818.382931264455,14.75,0.0030575096812248347,99.69424903187752
100.0,2818.382931264455,15.0,0.0024320621738028046,99.75679378261972
100.0,2818.382931264455,15.25,0.0019326162579720145,99.8067383742028
100.0,2818.382931264455,15.5,0.0015344970660866855,99.84655029339133
100.0,2818.382931264455,15.75,0.001217602447630234,99.87823975523698
100.0,2818.382931264455,16.0,0.0009656512488470849,99.9034348751153
100.0,2818.382931264455,16.25,0.0007655187835590426,99.9234481216441
100.0,2818.382931264455,16.5,0.0006066645362582929,99.93933354637417
100.0,2818.382931264455,16.75,0.00048064869684194924,99.9519351303158
100.0,2818.382931264455,17.0,0.0003807296137657412,99.96192703862341
100.0,2818.382931264455,17.25,0.0003015323203787778,99.96984676796212
100.0,2818.382931264455,17.5,0.00023877793810387623,99.97612220618961
100.0,2818.382931264455,17.75,0.00018906424961962596,99.98109357503805
100.0,2818.382931264455,18.0,0.0001496886502836091,99.98503113497163
100.0,2818.382931264455,18.25,0.00011850590450750236,99.98814940954925
100.0,2818.382931264455,18.5,9.381421572677282e-05,99.99061857842733
100.0,2818.382931264455,18.75,7.426420371018351e-05,99.99257357962898
100.0,2818.382931264455,19.0,5.8786326064328094e-05,99.99412136739356
100.0,2818.382931264455,19.25,4.6533096707215515e-05,99.99534669032928
100.0,2818.382931264455,19.5,3.683314123481342e-05,99.99631668587652
100.0,2818.382931264455,19.75,2.9154699500241875e-05,99.99708453004997
100.0,2818.382931264455,20.0,2.3076654325766374e-05,99.99769233456742
100.0,2818.382931264455,20.25,1.826554930226009e-05,99.99817344506977
100.0,2818.382931264455,20.5,1.4457365506216777e-05,99.99855426344938
100.0,2818.382931264455,20.75,1.1443077468602377e-05,99.99885569225314
100.0,2818.382931264455,21.0,9.05720799901751e-06,99.9990942792001
100.0,2818.382931264455,21.25,7.168761371425578e-06,99.99928312386285
100.0,2818.382931264455,21.5,5.674041983424059e-06,99.99943259580166
100.0,2818.382931264455,21.75,4.490967245176146e-06,99.99955090327548
100.0,2818.382931264455,22.0,3.55456431828162e-06,99.99964454356817
100.0,2818.382931264455,22.25,2.813404586360033e-06,99.99971865954136
100.0,2818.382931264455,22.5,2.2267808134045385e-06,99.99977732191866
100.0,2818.382931264455,22.75,1.7624724094878556e-06,99.99982375275906
100.0,2818.382931264455,23.0,1.394976362362497e-06,99.99986050236377
100.0,2818.382931264455,23.25,1.10410685203952e-06,99.99988958931479
100.0,2818.382931264455,23.5,8.738867444122098e-07,99.99991261132556
100.0,2818.382931264455,23.75,6.916701482804611e-07,99.99993083298517
100.0,2818.382931264455,24.0,5.474478841772568e-07,99.99994525521159
100.0,3162.2776601683795,0.0,1.0,0.0
100.0,3162.2776601683795,0.25,0.9744728056860837,2.5527194313916257
100.0,3162.2776601683795,0.5,0.9490109014933651,5.098909850663491
100.0,3162.2776601683795,0.75,0.9236178933783666,7.6382106621633366
100.0,3162.2776601683795,1.0,0.8982976320640753,10.17023679359247
100.0,3162.2776601683795,1.25,0.8730542315826019,12.694576841739813
100.0,3162.2776601683795,1.5,0.8478920933837109,15.210790661628915
100.0,3162.2776601683795,1.75,0.8228159327459447,17.718406725405533
100.0,3162.2776601683795,2.0,0.7978307933180575,20.21692066819425
100.0,3162.2776601683795,2.25,0.7729420830112519,22.705791698874812
100.0,3162.2776601683795,2.5,0.7481556102950087,25.184438970499134
100.0,3162.2776601683795,2.75,0.7234776203522553,27.65223796477447
100.0,3162.2776601683795,3.0,0.6989148324393807,30.10851675606193
100.0,3162.2776601683795,3.25,0.6744744799889987,32.55255200110013
100.0,3162.2776601683795,3.5,0.6501643551293681,34.98356448706319
100.0,3162.2776601683795,3.75,0.6259928593659193,37.40071406340807
100.0,3162.2776601683795,4.0,0.6019690621684008,39.803093783159916
100.0,3162.2776601683795,4.25,0.5781027691216741,42.18972308783259
100.0,3162.2776601683795,4.5,0.5544046011180948,44.55953988819053
100.0,3162.2776601683795,4.75,0.5308860857826816,46.91139142173184
100.0,3162.2776601683795,5.0,0.5075597619161638,49.244023808383616
100.0,3162.2776601683795,5.25,0.48443923059740296,51.5560769402597
100.0,3162.2776601683795,5.5,0.4615392780979286,53.84607219020714
100.0,3162.2776601683795,5.75,0.4388759860820651,56.1124013917935
100.0,3162.2776601683795,6.0,0.4164668740943349,58.35331259056651
100.0,3162.2776601683795,6.25,0.39433107783701654,60.56689221629834
100.0,3162.2776601683795,6.5,0.37248949424151984,62.75105057584802
100.0,3162.2776601683795,6.75,0.3509649240598167,64.90350759401832
100.0,3162.2776601683795,7.0,0.3297822293586174,67.02177706413825
100.0,3162.2776601683795,7.25,0.3089685104236613,69.10314895763388
100.0,3162.2776601683795,7.5,0.28855329440898325,71.14467055910167
100.0,3162.2776601683795,7.75,0.26856871690781187,73.14312830921881
100.0,3162.2776601683795,8.0,0.2490496678809952,75.09503321190047
100.0,3162.2776601683795,8.25,0.23003386556034675,76.99661344396532
100.0,3162.2776601683795,8.5,0.21156182389371678,78.84381761062832
100.0,3162.2776601683795,8.75,0.1936768487084853,80.63231512915146
100.0,3162.2776601683795,9.0,0.1764248212071585,82.35751787928415
100.0,3162.2776601683795,9.25,0.1598537393775605,84.01462606224395
100.0,3162.2776601683795,9.5,0.14401300334600978,85.59869966539902
100.0,3162.2776601683795,9.75,0.12895245695926982,87.10475430407301
100.0,3162.2776601683795,10.0,0.1147210408691974,88.52789591308026
100.0,3162.2776601683795,10.25,0.1013649777255978,89.86350222744022
100.0,3162.2776601683795,10.5,0.08892552965195405,91.10744703480461
100.0,3162.2776601683795,10.75,0.07743651549651842,92.25634845034816
100.0,3162.2776601683795,11.0,0.06692175676648748,93.30782432335126
100.0,3162.2776601683795,11.25,0.0573924253565157,94.26075746434843
100.0,3162.2776601683795,11.5,0.048845068852870245,95.11549311471298
100.0,3162.2776601683795,11.75,0.0412603267787713,95.87396732212287
100.0,3162.2776601683795,12.0,0.03460277583267923,96.53972241673208
100.0,3162.2776601683795,12.25,0.028822117567525726,97.11778824324743
100.0,3162.2776601683795,12.5,0.02385558642251935,97.61444135774806
100.0,3162.2776601683795,12.75,0.019631227696109404,98.03687723038907
100.0,3162.2776601683795,13.0,0.0160716205314013,98.39283794685987
100.0,3162.2776601683795,13.25,0.013097671612495698,98.69023283875042
100.0,3162.2776601683795,13.5,0.010631938272386395,98.93680617276137
100.0,3162.2776601683795,13.75,0.008601254826525533,99.13987451734745
100.0,3162.2776601683795,14.0,0.006938549922322952,99.30614500776771
100.0,3162.2776601683795,14.25,0.005583874601448515,99.44161253985516
100.0,3162.2776601683795,14.5,0.004484766322258585,99.55152336777414
100.0,3162.2776601683795,14.75,0.003596114322949266,99.64038856770507
100.0,3162.2776601683795,15.0,0.0028796900593179345,99.7120309940682
100.0,3162.2776601683795,15.25,0.0023034812567291185,99.7696518743271
