imax_u_over_ki,kinact_over_KI_h_uM,r1,r2,illustrative_aucr,category
0.14147670336727405,0.0001,1.1414767033672741,1.0043859649122806,1.1281805700544125,1
0.150689222393424,0.0001,1.150689222393424,1.0043859649122806,1.1362511993769375,1
0.16050163175336873,0.0001,1.1605016317533687,1.0043859649122806,1.1448312294513152,1
0.1709529944234296,0.0001,1.1709529944234296,1.0043859649122806,1.1539517145135794,1
0.1820849170383826,0.0001,1.1820849170383827,1.0043859649122806,1.1636454571815749,1
0.1939417155265149,0.0001,1.1939417155265148,1.0043859649122806,1.173947087671188,1
0.20657059153031834,0.0001,1.2065705915303184,1.0043859649122806,1.1848931439483115,1
0.22002182031514395,0.0001,1.2200218203151438,1.0043859649122806,1.1965221523946643,1
0.2343489509138786,0.0001,1.2343489509138785,1.0043859649122806,1.20887470848941,1
0.24960901930441615,0.0001,1.2496090193044163,1.0043859649122806,1.2219935569237739,1
0.265862775468574,0.0001,1.265862775468574,1.0043859649122806,1.2359236704720715,1
0.28317492523637666,0.0001,1.2831749252363767,1.0043859649122806,1.2507123268392222,1
0.3016143878784795,0.0001,1.3016143878784794,1.0043859649122806,1.2664091825915296,1
0.32125457047220124,0.0001,1.3212545704722012,1.0043859649122806,1.2830663431540028,1
0.3421736601334139,0.0001,1.342173660133414,1.0043859649122806,1.300738427723568,1
0.3644549352776552,0.0001,1.3644549352776552,1.0043859649122806,1.3194826278032268,1
0.38818709714958827,0.0001,1.3881870971495882,1.0043859649122806,1.3393587579077872,1
0.41346462294062064,0.0001,1.4134646229406207,1.0043859649122806,1.360429296827785,1
0.44038814190043185,0.0001,1.4403881419004319,1.0043859649122806,1.3827594176654614,1
0.4690648359397062,0.0001,1.4690648359397063,1.0043859649122806,1.4064170046765032,1
0.49960886631885937,0.0001,1.4996088663188594,1.0043859649122806,1.4314726547654288,1
0.5321418281213915,0.0001,1.5321418281213917,1.0043859649122806,1.4579996612933834,1
0.5667932343211246,0.0001,1.5667932343211246,1.0043859649122806,1.4860739776677188,1
0.6037010313703756,0.0001,1.6037010313703757,1.0043859649122806,1.51577415799681,1
0.6430121483616155,0.0001,1.6430121483616156,1.0043859649122806,1.5471812719157148,1
0.6848830819488142,0.0001,1.684883081948814,1.0043859649122806,1.5803787905240796,1
0.7294805193570227,0.0001,1.7294805193570228,1.0043859649122806,1.6154524402335848,1
0.7769820019603892,0.0001,1.7769820019603892,1.0043859649122806,1.6524900212059082,1
0.8275766320702956,0.0001,1.8275766320702957,1.0043859649122806,1.6915811869822805,1
0.8814658257473112,0.0001,1.8814658257473114,1.0043859649122806,1.7328171818720683,1
0.9388641146339076,0.0001,1.9388641146339076,1.0043859649122806,1.7762905326913674,1
1.0,0.0001,2.0,1.0043859649122806,1.8220946915351508,1
1.065116862401255,0.0001,2.065116862401255,1.0043859649122806,1.8703236264408474,1
1.1344739305714941,0.0001,2.1344739305714944,1.0043859649122806,1.921071357070667,1
1.2083473134063267,0.0001,2.2083473134063265,1.0043859649122806,1.9744314329180366,1
