compound,time_h,plasma_unbound_uM,liver_unbound_uM,gut_proxy_uM,hep_CYP3A4,hep_CYP2D6,hep_CYP2C9,gut_CYP3A4,gut_CYP2D6,gut_CYP2C9
Ketoconazole,7.5,0.1456282247969274,0.14213814745693937,0.1560358305250505,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,7.75,0.14432521412180843,0.14084909612316743,0.15243066994889762,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,8.0,0.14303068295768723,0.13957229706844007,0.1493432219123564,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,8.25,0.14174528744441675,0.13830750980656087,0.1466615003535687,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,8.5,0.14046951566446542,0.13705452469598192,0.14429826841083365,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,8.75,0.13920372503693954,0.1358131563170839,0.1421855622993759,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,9.0,0.1379481714139748,0.13458323831683858,0.14027043004620499,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,9.25,0.13670303176062903,0.13336461938822308,0.138511609670099,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,9.5,0.13546842179955776,0.132157160140121,0.13687694457405247,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,9.75,0.13424440976104116,0.13096073065601987,0.13534136916049527,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,10.0,0.13303102708665443,0.1297752085914972,0.13388534047192743,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,10.25,0.13182827676039785,0.1286004776913399,0.1324936172040057,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,10.5,0.1306361398014596,0.12743642663183752,0.13115430788309204,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,10.75,0.12945458031397436,0.12628294811833396,0.12985813032379395,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,11.0,0.12828354941860237,0.12513993818059785,0.12859783480901418,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,11.25,0.12712298831667126,0.1240072956216685,0.1273677542811397,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,11.5,0.1259728306694931,0.1228849215878887,0.12616345480887822,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,11.75,0.12483300445281462,0.12177271923183404,0.1249814629098224,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,12.0,0.12370343340012127,0.120670593448029,18.940972770407658,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,12.25,0.2118365773596799,0.32068930367730597,14.866740676292157,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,12.5,0.23197202109530218,0.31549418335586493,11.645222809653804,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,12.75,0.24631225273686627,0.30975489927208527,9.134960910920723,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,13.0,0.25687565793505324,0.3046896787816722,7.1793622626794145,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,13.25,0.26451357734421915,0.30017037143861386,5.655751944010926,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,13.5,0.26987862677679786,0.2960816771556131,4.468580030698144,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,13.75,0.27347883057540556,0.29233347597431963,3.54343184730372,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,14.0,0.2757098047961043,0.28885555540031155,2.822353031685987,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,14.25,0.27687961595218025,0.28559319613135387,2.2602083578091356,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,14.5,0.27722812498411925,0.2825037214036617,1.821846962839083,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,14.75,0.2769420968884751,0.27955385891874046,1.4798931494931875,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,15.0,0.2761669352991276,0.27671764664106147,1.213026643983628,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,15.25,0.27501583491307774,0.27397482239484083,1.0046433120811666,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,15.5,0.27357690765559717,0.27130956170811515,0.8418116460439556,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,15.75,0.2719187293438541,0.26870949639173536,0.7144606308912399,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,16.0,0.2700946633571371,0.2661649510515544,0.6147468155739488,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,16.25,0.2681462244689965,0.2636683473723913,0.5365617395257615,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,16.5,0.2661057012925667,0.261213740821363,0.4751480213436883,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,16.75,0.2639981966750588,0.25879645964580905,0.4268006091311258,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,17.0,0.2618432181040174,0.2564128236374739,0.3886339301865819,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,17.25,0.25965591544663236,0.2540599252710351,0.35840067526603697,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,17.5,0.25744804544624283,0.2517354590935319,0.3343505820652607,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,17.75,0.25522872252539003,0.24943758896199245,0.3151205106381527,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,18.0,0.25300500372298695,0.24716484457678567,0.2996487999807527,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,18.25,0.25078234411263167,0.24491604093312103,0.28710858865228994,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,18.5,0.24856495154877337,0.2426902155719363,0.2768558744529289,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,18.75,0.24635606290938056,0.24048657971147605,0.26838906760023673,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,19.0,0.24415815923742284,0.2383044801861688,0.2613174898971935,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,19.25,0.24197313329769216,0.23614336979852213,0.255336840588286,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,19.5,0.23980242005101152,0.23400278422954818,0.2502100915431474,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,19.75,0.23764709828540395,0.23188232404945344,0.24575260531084492,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,20.0,0.23550796973921181,0.22978164070870957,0.24182054857794338,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,20.25,0.23338562074539237,0.2277004256201929,0.2383018647081733,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,20.5,0.23128047020965387,0.22563840165805243,0.23510924714417689,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,20.75,0.22919280699999645,0.22359531652919984,0.2321746630980978,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,21.0,0.22712281903704412,0.22157093761251212,0.2294450923382639,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,21.25,0.225070615968676,0.21956504793270523,0.22687920531155442,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,21.5,0.22303624680947842,0.21757744302474794,0.2244447784805373,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,21.75,0.22101971368469733,0.21560792848727942,0.2221166800152145,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,22.0,0.2190209825292445,0.21365631807462293,0.21987530131100458,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,22.25,0.21703999141298863,0.21172243220869952,0.21770533605860257,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,22.5,0.21507665702836976,0.20980609681604812,0.2155948283843643,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,22.75,0.2131308797349014,0.20790714242017966,0.2135344322935592,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,23.0,0.21120254748537723,0.2060254034318265,0.2115168348603505,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,23.25,0.20929153888491644,0.20416071759267257,0.2095363063955011,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,23.5,0.20739772556510488,0.20231292554033936,0.20758835090828698,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,23.75,0.20552097403329014,0.2004818704663192,0.20566943342795715,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,24.0,0.20366114711085426,0.19866739784672588,19.02093048484876,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,24.25,0.29107063785841286,0.39798019495709763,14.945974739946628,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,24.5,0.31048898655337615,0.39208557073285577,11.723739777652087,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,24.75,0.3241186036642546,0.38565309599263986,9.212767266628726,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,25.0,0.33397783165331657,0.37990096747440666,7.2564644648089835,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,25.25,0.340917962421532,0.3747009902042896,5.732156210789521,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,25.5,0.3455915228905374,0.3699377680672736,4.5442931047255675,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,25.75,0.3485064940513186,0.36552113409072823,3.6184593839492543,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,26.0,0.35005844210911274,0.3613808434724321,2.8967017633519254,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,26.25,0.35055536944861415,0.35746210159624825,2.3338841891730953,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,26.5,0.35023708579091317,0.3537221872296485,1.894856035700631,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,26.75,0.3492903004957932,0.3501277716128777,1.552241378417663,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,27.0,0.34786036039918355,0.34665283909859057,1.2847201448779684,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,27.25,0.34606040860062504,0.3432770757830617,1.0756879111426185,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,27.5,0.3439785015569079,0.3399846040341055,0.9122132812301919,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,27.75,0.34168316305790336,0.33676300427675626,0.7842250810988713,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,28.0,0.3392277031594391,0.33360254961195285,0.6838798815097715,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,28.25,0.33665358486849833,0.33049561077303735,0.6050691106754746,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,28.5,0.333993044804953,0.3274361928688465,0.5430353796051857,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,28.75,0.3312711347440502,0.3244195740734788,0.49407355484100646,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,29.0,0.32850731128140265,0.32144202469084987,0.4552980314445847,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,29.25,0.32571667402376103,0.31850058807706977,0.42446143893149857,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,29.5,0.3229109298083541,0.31559291014349816,0.3998134708490279,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,29.75,0.3200991436577842,0.31271710653750223,0.3799909351229411,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,30.0,0.3172883236350925,0.3098716591881687,0.36393212228650335,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,30.25,0.31448387628230673,0.30705533575475397,0.35081012300058645,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,30.5,0.31168996137383187,0.30426712686610596,0.33998088559047335,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,30.75,0.30890976812327225,0.30150619725763855,0.3309427742062648,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,31.0,0.3061457303625721,0.2987718476973017,0.32330506174543866,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,31.25,0.3033996940507376,0.29606348534199073,0.3167634022206697,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,31.5,0.30067304778707676,0.2933806006366506,0.311080719661935,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,31.75,0.29796682439864086,0.2907227493280959,0.30607233199167644,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,32.0,0.2952817800962444,0.2880895384460459,0.30159435911997423,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,32.25,0.29261845608114484,0.28548061538748604,0.29753470042839336,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,32.5,0.28997722655097335,0.2828956594063622,0.2938060035562801,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,32.75,0.2873583360560943,0.2803343749866695,0.2903401924034807,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,33.0,0.28476192861316363,0.27779648667332546,0.2870842019763189,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,33.25,0.2821880703535677,0.2752817350464978,0.28399665981054273,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,33.5,0.2796367671753576,0.2727898735796623,0.2810452989500707,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,33.75,0.2771079784755967,0.2703206661909683,0.27820494481268637,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,34.0,0.27460162784575265,0.26787388533182127,0.27545594671674084,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,34.25,0.27211761139954493,0.26544931049431,0.27278295606037606,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,34.5,0.26965580424920166,0.2630467270462412,0.27017397561396805,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,34.75,0.2672160655519359,0.26066592531918237,0.2676196181674759,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,35.0,0.2647982424320914,0.2583066998955051,0.265112529812949,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,35.25,0.2624021730336505,0.2559688490493837,0.2626469405720676,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,35.5,0.26002768889519906,0.25365217430778053,0.2602183142442888,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,35.75,0.25767461679294906,0.25135648010567,0.2578230761582348,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,36.0,0.25534278017602635,0.24908157351353338,19.072612117969623,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,36.25,0.3422845288283453,0.44793809662354206,14.997188632632952,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,36.5,0.36123936134339263,0.4415913188827134,11.774490153956755,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,36.75,0.37440969308722105,0.434710834715122,9.263058354792621,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,37.0,0.3838137718534534,0.4285147205182974,7.306300361645164,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,37.25,0.39030286180994683,0.42287476306772037,5.781541323957037,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,37.5,0.39452946226519664,0.417675532506051,4.593230786036619,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,37.75,0.39700153043645725,0.4128268662716933,3.6669547889947918,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,38.0,0.3981145810871366,0.40825843713059745,2.9447578200685856,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,38.25,0.39817658193571254,0.40391543575791566,2.3815054170721552,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,38.5,0.3974273096382114,0.39975510282604515,1.9420462667500442,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,38.75,0.39605343439602186,0.39574407104814646,1.5990045386807146,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,39.0,0.3942002713932214,0.39185629492182916,1.3310600537443134,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,39.25,0.39198092600493595,0.3880714233045926,1.1216084354797322,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,39.5,0.3894834214246162,0.3843735463012909,0.9577182073049105,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,39.75,0.3867762466780025,0.38075021026293837,0.829318164880356,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,40.0,0.38391267769674176,0.3771916551309437,0.7285648598134805,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,40.25,0.3809341439671635,0.3736902188497928,0.6493496691755716,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,40.5,0.37787284848579467,0.3702398738019062,0.5869151856564815,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,40.75,0.37475381005506847,0.3668358659177546,0.5375562288428591,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,41.0,0.3715964523296219,0.3634744334586984,0.49838717412459305,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,41.25,0.3684158424743022,0.3601525880460751,0.467160606810614,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,41.5,0.3652236550331874,0.35686794416069045,0.4421261970884591,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,41.75,0.3620289231280493,0.353618586277901,0.4219207143618949,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,42.0,0.358838623137657,0.35040296545977917,0.4054824224485771,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,42.25,0.35565813026139736,0.34721981876130287,0.3919843768895492,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,42.5,0.35249157317175345,0.34406810649503233,0.3807824977976896,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,42.75,0.3493421102952534,0.34094696334748265,0.3713751163856107,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,43.0,0.3462121449305854,0.3378556603140413,0.36337147654380997,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,43.25,0.34310349279718394,0.3347935750457579,0.35646720103017054,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,43.5,0.340017512517311,0.33176016875043385,0.3504251845084304,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,43.75,0.33695520721861677,0.3287549682014137,0.3450607148886253,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,44.0,0.33391730367829797,0.3257775517176147,0.34022988277287614,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,44.25,0.3309043139315776,0.3228275382448744,0.3358205583268075,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,44.5,0.32791658327328715,0.31990457884361595,0.3317453603448793,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,44.75,0.32495432761373727,0.3170083500592594,0.3279361839720312,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,45.0,0.3220176625869634,0.31413854875132136,0.3243399359796263,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,45.25,0.3191066262004039,0.31129488806480854,0.3209152156600378,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,45.5,0.31622119648136227,0.30847709428657305,0.3176297282646597,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,45.75,0.31336130520905153,0.30568490439407137,0.314458271574192,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,46.0,0.3105268486074171,0.3029180641417732,0.3113811674647022,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,46.25,0.3077176956688659,0.3001763265667107,0.3083830403567899,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,46.5,0.3049336946318176,0.2974594508206988,0.30545186598772706,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,46.75,0.30217467802095577,0.2947672012569213,0.3025782306429395,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,47.0,0.29944046657032275,0.2920993467142685,0.2997547539750732,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,47.25,0.2967308722726999,0.28945565995637573,0.2969756397677481,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,47.5,0.29404570075014014,0.28683591723090257,0.2942363261142429,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,47.75,0.2913847530995092,0.2842398979218404,0.29153321248408676,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,48.0,0.28874782732191495,0.2816673842756002,19.106017165065996,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,48.25,0.375387234306323,0.4802289647317541,15.030291339156294,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,48.5,0.39404248653186996,0.47358996807191145,11.807293279985188,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,48.75,0.4069159402432465,0.46641988796869854,9.295564604039987,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,49.0,0.4160258250341922,0.45993679495897344,7.338512447194499,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,49.25,0.42222337440746494,0.45401244086864656,5.8134617993481505,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,49.5,0.42616109336962177,0.4485314213542057,4.624862572009843,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,49.75,0.42834688431499374,0.4434034961772329,3.6983000399999058,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,50.0,0.42917624390561654,0.4385583341207855,2.975819641617602,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,50.25,0.4289571277318037,0.4339411103307372,2.412286042720375,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,50.5,0.42792927926611035,0.42950903194017115,1.9725482507082006,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,50.75,0.4262793503589689,0.4252287172175224,1.6292305117707664,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,51.0,0.42415263177653567,0.42107409379849176,1.3610124239303476,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,51.25,0.421662206364238,0.41702479040510293,1.1512897479814017,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,51.5,0.4188960755097203,0.41306487479910453,0.9871308635088123,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,51.75,0.4159227052111941,0.4091818716069372,0.8584646456871121,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,52.0,0.41279535020850977,0.4053659994821052,0.757447533650723,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,52.25,0.4095554175453032,0.4016095749882869,0.6779709563463843,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,52.5,0.4062350890659308,0.39790654946653803,0.6152774285290972,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,52.75,0.4028593618626637,0.39425214797595914,0.565661788798455,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,53.0,0.39944763857103605,0.3906425880468803,0.526238362399646,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,53.25,0.39601496519901314,0.38707486082453585,0.49475973379493277,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,53.5,0.3925729955391577,0.3835465604410342,0.4694755392464462,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,53.75,0.389130742016422,0.3800557512467817,0.44902253544469906,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,54.0,0.38569516058014147,0.3766008643381629,0.43233896111533016,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,54.25,0.3822716061395928,0.3731806169965587,0.4185978539018702,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,54.5,0.3788641872837815,0.36979394993533987,0.4071551127711689,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,54.75,0.37547604252903444,0.36643997842015186,0.3975090491741271,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,55.0,0.37210955544276253,0.3631179542021608,0.389268887662754,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,55.25,0.3687665221993253,0.35982723586056325,0.38213023067482854,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,55.5,0.36544828204107116,0.3565672657062118,0.37585595447481107,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,55.75,0.3621558189053682,0.35333755178393483,0.3702613266492153,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,56.0,0.35888984053721673,0.3501376538563944,0.36520241994386227,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,56.25,0.35565084012763437,0.3469671724783496,0.3605670845264092,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,56.5,0.3524391442828594,0.3438257404882137,0.3562679215595443,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,56.75,0.349254950407043,0.3407130163719719,0.352236806770203,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,57.0,0.34609835578458953,0.3376286790950841,0.3484206292917937,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,57.25,0.3429693802474371,0.33457242406902554,0.3447779697583032,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,57.5,0.3398679838073001,0.3315439600084203,0.34127651560281547,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,57.75,0.3367940803917231,0.3285430064773788,0.33789104682106796,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,58.0,0.3337475485363987,0.32556929197429396,0.3346018673940713,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,58.25,0.3307282397028519,0.3226225524367755,0.3313935844068394,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,58.5,0.3277359847590289,0.31970253007166183,0.3282541561619938,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,58.75,0.32477059901673855,0.31680897244045103,0.32517415161102153,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,59.0,0.32183188615072283,0.3139416317427085,0.3221461735529994,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,59.25,0.3189196412508182,0.31110026425298987,0.31916440878312125,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,59.5,0.31603365318918525,0.3082846298790933,0.3162242785489738,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,59.75,0.3131737064627273,0.3054944918133261,0.313322165870427,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,60.0,0.31033958262461686,0.3027296162566368,19.127608920372978,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,60.25,0.3967835877707224,0.5011006000928901,15.051687693319455,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,60.5,0.4152451813917781,0.4942726801649686,11.828495975434873,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,60.75,0.427926742395151,0.4869154130176327,9.316575406027637,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,61.0,0.43684647432986845,0.480246831388126,7.359333068406992,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,61.25,0.44285559927168366,0.47413868017030997,5.834094079864416,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,61.5,0.4466065776205559,0.468475491619148,4.645307924584981,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,61.75,0.44860732894917577,0.4631670675477731,3.718560624078934,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,62.0,0.4492533278417054,0.458143040834511,2.995896619354586,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,62.25,0.44885250426264317,0.4533485653286493,2.432181373865292,1.0,1.0,1.0,1.0,1.0,1.0
Ketoconazole,62.5,0.4476445962486922,0.44874084441004564,1.9922635844948406,1.0,1.0,1.0,1.0,1.0,1.0
