scenario,time_h,F_nM,C_nM,P_nM,E_nM,PF_nM,PC_nM,EP_nM,EFP_nM,ECP_nM,target_degraded_nM,target_synthesized_nM
no_penalty,32.75,11.392480427029863,9.672916682645265,73.12004457278685,7.506438697711754,7.7279547062793235,6.658439418645547,8.241391438291618,2.2680067521247564,1.9841631124192316,142.17103890140328,81.87500000000004
no_penalty,33.0,11.364296346451864,9.613359900286277,73.17146987698308,7.505713133699413,7.713649777015161,6.620593479701139,8.255572604783756,2.265048393451027,1.9736658686131645,142.9493862350286,82.50000000000004
no_penalty,33.25,11.336596337399047,9.55488581478214,73.22205386148391,7.5049982597824325,7.69956370707231,6.583380691226179,8.269542267972934,2.2621289345994446,1.9633305381925492,143.72511397727558,83.12500000000004
no_penalty,33.5,11.30937286309096,9.497474978892305,73.27180842991224,7.504293962957051,7.685694050467906,6.546791482576876,8.283302749159862,2.259248183041345,1.9531551053891025,144.49826333708876,83.75000000000003
no_penalty,33.75,11.282618470303392,9.441108291779559,73.32074538209076,7.503600129914567,7.672038350370402,6.510816397453379,8.296856372399274,2.256405932725183,1.9431375655083363,145.268874992407,84.37500000000003
no_penalty,34.0,11.256325798830472,9.385766982790484,73.36887640482166,7.502916647215353,7.658594149021611,6.47544609337205,8.310205461027088,2.2536019669428295,1.9332759253620893,146.0369890842277,85.00000000000003
no_penalty,34.25,11.230487568604309,9.33143262059777,73.41621308261357,7.5022434011694985,7.645358977639463,6.440671340916451,8.323352340226503,2.250836055804874,1.9235682033464858,146.8026452336379,85.62500000000004
no_penalty,34.5,11.20509658219914,9.27808710485556,73.46276689464248,7.501580277920571,7.632330360126749,6.406483023151317,8.336299335415598,2.248107957437215,1.9140124297739785,147.56588254300328,86.25000000000004
no_penalty,34.75,11.180145736948225,9.225712646458351,73.50854920249445,7.500927163678751,7.619505825832184,6.372872135352091,8.34904876761746,2.2454174216872373,1.9046066475639143,148.32673958670523,86.87500000000004
no_penalty,35.0,11.155628012631364,9.17429177669039,73.55357126118624,7.500283944578815,7.606882899426616,6.339829783965937,8.361602956409847,2.2427641874965674,1.8953489120621327,149.08525442827423,87.50000000000004
no_penalty,35.25,11.13153647159169,9.123807341810462,73.59784421848823,7.499650506723128,7.594459102331812,6.307347185903052,8.373964219119806,2.2401479834524696,1.886237291251957,149.8414646242058,88.12500000000004
no_penalty,35.5,11.107864270372522,9.074242483039768,73.64137910221518,7.499026736443939,7.582231965598798,6.275415668629931,8.38613486571072,2.23756853164222,1.8772698667504815,150.59540721451353,88.75000000000004
no_penalty,35.75,11.084604649598212,9.02558064401799,73.68418683007705,7.498412520161804,7.570199021295575,6.244026668789142,8.398117201640106,2.235025545345193,1.8684447334002579,151.34711873810087,89.37500000000006
no_penalty,36.0,11.06175093256305,8.977805567764738,73.72627821094322,7.497807744394417,7.558357802274124,6.213171731177044,8.409913527745513,2.2325187291053723,1.8597599993020586,152.09663523836088,90.00000000000006
no_penalty,36.25,11.03929653552467,8.930901276735394,73.76766393208253,7.497212296030599,7.5467058544466505,6.182842509501391,8.421526134912039,2.230047782485664,1.8512137871190584,152.84399225473442,90.62500000000006
no_penalty,36.5,11.017234959470287,8.884852079241309,73.80835456822679,7.496626062194876,7.5352407294467865,6.1530307645212785,8.432957306807253,2.2276123980714955,1.8428042334737342,153.5892248363224,91.25000000000004
no_penalty,36.75,10.995559787420143,8.839642568736846,73.84836058467512,7.496048930223268,7.523959982859912,6.123728362688203,8.444209320451625,2.2252122611010043,1.834529488771463,154.3323675489697,91.87500000000004
no_penalty,37.0,10.97426469425108,8.795257602755063,73.8876923237376,7.495480787953619,7.51286118670469,6.094927277511304,8.455284440499582,2.2228470532943008,1.8263877187998567,155.07345446723096,92.50000000000004
no_penalty,37.25,10.95334343918638,8.7516823096006,73.92636001390707,7.494921523585899,7.501941922342457,6.066619587336337,8.466184922099332,2.2205164509156763,1.8183771039464534,155.81251918721938,93.12500000000004
no_penalty,37.5,10.932789861645025,8.708902090123136,73.96437377478007,7.494371025611913,7.491199776944282,6.03879747388754,8.476913012326415,2.21822012385081,1.8104958387582222,156.54959483533827,93.75000000000004
no_penalty,37.75,10.912597892760598,8.666902592945203,74.0017436009454,7.493829183177773,7.480632358395145,6.011453223837204,8.487470943115543,2.2159577402217265,1.8027421340323164,157.2847140583551,94.37500000000004
no_penalty,38.0,10.892761547009819,8.625669723203021,74.03847937250904,7.49329588590258,7.470237286888454,5.984579226505057,8.497860934890227,2.2137289640131876,1.7951142157413653,158.01790903718637,95.00000000000004
no_penalty,38.25,10.873274918856904,8.585189643767327,74.07459085949492,7.49277102381293,7.460012191955121,5.9581679723628636,8.50808519789701,2.211533454279254,1.7876103245581667,158.74921149476765,95.62500000000004
no_penalty,38.5,10.854132188604114,8.545448758940351,74.1100877126357,7.492254487575154,7.449954721240062,5.932212053699363,8.518145927718711,2.209370867978206,1.780228717275289,159.4786526928099,96.25000000000004
no_penalty,38.75,10.83532762165698,8.506433710431486,74.14497946373581,7.491746168520456,7.440062540997732,5.906704163786895,8.528045304840724,2.2072408602622087,1.7729676669239713,160.206263436488,96.87500000000004
no_penalty,39.0,10.816855563901191,8.468131380973139,74.17927553187714,7.491245958537892,7.43033333153452,5.881637095126203,8.537785496778518,2.205143083187958,1.76582546204299,160.9320740837813,97.50000000000004
no_penalty,39.25,10.79871043991553,8.430528892793967,74.21298522557365,7.490753750052877,7.420764786156536,5.857003738322665,8.547368658522233,2.203077185495115,1.7588004064771334,161.65611455138634,98.12500000000004
no_penalty,39.5,10.780886760444714,8.393613586557487,74.246117730356,7.490269436354264,7.411354622712845,5.832797083285387,8.556796926304859,2.201042816406575,1.7518908214816609,162.37841430965864,98.75000000000004
no_penalty,39.75,10.763379115571238,8.357373030138874,74.27868211869595,7.489792911391451,7.40210057582508,5.809010216870381,8.566072421538882,2.1990396232820237,1.7450950443350033,163.0990023945247,99.37500000000004
no_penalty,40.0,10.746182171139878,8.321795022455298,74.31068735563508,7.489324069653182,7.3930003928188,5.78563632119926,8.575197253111481,2.1970672503628608,1.7384114274198357,163.81790741515135,100.00000000000004
no_penalty,40.25,10.729290676430942,8.28686756880798,74.34214228469978,7.488862806569154,7.384051846730999,5.762668675138341,8.58417350985062,2.1951253431883306,1.7318383409392546,164.53515754931144,100.62500000000004
no_penalty,40.5,10.712699458264847,8.25257888981856,74.37305563726733,7.4884090182972365,7.375252729008616,5.740100652021257,8.593003264566702,2.193213546299044,1.7253741713843773,165.2507805537506,101.25000000000004
no_penalty,40.75,10.6964034199028,8.218917419692392,74.40343603424323,7.487962601709402,7.366600848944754,5.717925718521396,8.601688574369133,2.191331503145402,1.719017321323422,165.96480376901712,101.87500000000004
no_penalty,41.0,10.680397541337523,8.185871799217576,74.4332919844251,7.4875234544686,7.358094035864308,5.696137434179172,8.610231479241012,2.1894788569382504,1.7127662098994967,166.67725412311094,102.50000000000004
no_penalty,41.25,10.664676880374646,8.153430866157882,74.46263188117605,7.487091475151382,7.349730142731049,5.674729451244251,8.618633999741466,2.1876552519812558,1.7066192736732564,167.38815813438495,103.12500000000004
no_penalty,41.5,10.649236569581195,8.121583659307941,74.49146400795,7.486666563131135,7.341507042313378,5.653695512867723,8.626898139275644,2.1858603324817403,1.7005749656588403,168.09754191833647,103.75000000000004
no_penalty,41.75,10.634071814469147,8.090319419796021,74.51979654181403,7.486248618514257,7.333422625100193,5.633029451600006,8.635025885386002,2.184093741938389,1.6946317547087113,168.80543119293483,104.37500000000004
no_penalty,42.0,10.619177896621505,8.059627571527493,74.54763754420183,7.485837542425818,7.325474807725234,5.612725190498722,8.643019204268574,2.182355126144754,1.6887881277082128,169.51185128032137,105.00000000000004
no_penalty,42.25,10.60455017018789,8.029497728902314,74.57499496845458,7.48543323683629,7.317661527546566,5.592776740835123,8.650880044172153,2.1806441314362646,1.6830425881026532,170.21682711353648,105.62500000000004
no_penalty,42.5,10.590184060014593,7.999919698862433,74.60187666334912,7.485035604481091,7.309980740325632,5.5731782008063115,8.658610336929407,2.17896040395289,1.6773936551839723,170.92038324140145,106.25000000000004
no_penalty,42.75,10.576075063633477,7.970883464454968,74.6282903665448,7.484644549097599,7.302430426740561,5.553923755812211,8.666211993520822,2.1773035920589114,1.6718398658700289,171.6225438319771,106.87500000000004
no_penalty,43.0,10.562218749485455,7.942379186047192,74.65424370782164,7.4842599753598025,7.29500859039361,5.535007677144527,8.67368690534379,2.1756733457393516,1.6663797741044168,172.32333267763272,107.50000000000004
no_penalty,43.25,10.548610755566397,7.914397200853046,74.67974421132239,7.483881788842148,7.287713256672278,5.516424320847454,8.681036944927776,2.1740693162935907,1.6610119504838459,173.02277319983068,108.12500000000004
no_penalty,43.5,10.53524678720316,7.886928028711809,74.70479930081832,7.483509895878318,7.280542468896222,5.498168126163751,8.688263968608918,2.172491155017726,1.655734981042398,173.7208884535122,108.75000000000004
no_penalty,43.75,10.522122619923861,7.859962346248202,74.72941628901724,7.483144203954404,7.273494298637917,5.480233616299227,8.695369809203395,2.17093851709041,1.6505474702991507,174.4177011320485,109.37500000000004
no_penalty,44.0,10.50923409599129,7.833490999932479,74.75360238657072,7.482784621444317,7.266566838560797,5.462615396312777,8.70235628099439,2.1694110590479783,1.6454480390606754,175.11323357164127,110.00000000000004
no_penalty,44.25,10.496577123750292,7.807505003433731,74.7773647027909,7.482431057613035,7.259758202514659,5.445308152307446,8.70922517968125,2.167908438891494,1.6404353243615812,175.8075077552881,110.62500000000003
no_penalty,44.5,10.484147676768798,7.781995534853589,74.8007102466043,7.482083422619884,7.253066525509437,5.428306650506136,8.715978282349083,2.166430316175078,1.6355079794033152,176.50054531733093,111.25000000000003
no_penalty,44.75,10.471941794307341,7.756953921788514,74.82364592220401,7.481741627721846,7.2464899686509145,5.411605736866903,8.722617343754422,2.164976353988756,1.6306646750823373,177.19236754986252,111.87500000000003
no_penalty,45.0,10.459955579283204,7.732371649346037,74.84617853470023,7.481405585099634,7.240026714718745,5.395200335680648,8.729144099558367,2.1635462173684505,1.6259040985209088,177.8829954056293,112.50000000000003
no_penalty,45.25,10.448185197407888,7.708240362221936,74.86831479244118,7.481075207790329,7.233674966604977,5.3790854487441395,8.735560267566001,2.1621395727409,1.6212249524501305,178.57244950037733,113.12500000000003
no_penalty,45.5,10.436626876891529,7.6845518500415055,74.89006130382575,7.480750409873568,7.227432951521414,5.363256154526387,8.74186754437093,2.1607560897084976,1.6166259565943633,179.26075012126358,113.75000000000003
no_penalty,45.75,10.425276907461347,7.66129804774251,74.91142457931615,7.480431106426849,7.221298919874524,5.347707607236149,8.748067606195448,2.159395440693964,1.612105847231098,179.9479172303077,114.37500000000003
no_penalty,46.0,10.414131639423418,7.638471036062054,74.93241103344039,7.480117213480402,7.215271144139419,5.332435035900575,8.754162109741298,2.1580573005808947,1.6076633767447661,180.63397046769614,115.00000000000003
no_penalty,46.25,10.40318748305672,7.616063045967529,74.95302698766228,7.479808647924131,7.209347916717991,5.317433743543833,8.760152693944594,2.1567413459067657,1.6032973127718697,181.31892915258257,115.62500000000003
no_penalty,46.5,10.3924409074383,7.594066437924389,74.97327866621333,7.479505327758596,7.203527555436089,5.302699106109149,8.766040975368687,2.1554472572554007,1.5990064401646773,182.00281229621928,116.25000000000003
no_penalty,46.75,10.381888439864152,7.572473712086908,74.99317220067397,7.479207171920657,7.197808399575914,5.2882265716707515,8.771828551454911,2.154174717694681,1.5947895594771127,182.68563860017775,116.87500000000003
no_penalty,47.0,10.371526665160237,7.551277505731595,75.01271363081833,7.478914100287733,7.192188809915062,5.27401165955432,8.77751700048481,2.152923412874991,1.5906454868998252,183.36742646041128,117.50000000000003
no_penalty,47.25,10.361352224928025,7.530470591757926,75.03190890584135,7.4786260336654,7.1866671683743695,5.26004995944965,8.783107881843176,2.1516930309726803,1.5865730540661038,184.04819397099854,118.12500000000003
no_penalty,47.5,10.351361816129593,7.510045866099525,75.0507638828654,7.478342893917161,7.181241880724807,5.246337130326934,8.788602733616745,2.150483263955821,1.582571109057633,184.727958934253,118.75000000000003
no_penalty,47.75,10.341552190806233,7.489996354167899,75.06928433011585,7.478064603850203,7.175911374044232,5.232868899690088,8.79400307476558,2.149293806580569,1.5786385153510079,185.40673885990728,119.37500000000003
no_penalty,48.0,10.331920155355784,7.470315208069644,75.08747592796576,7.477791087222043,7.170674096733821,5.219641062522443,8.799310405080794,2.1481243564998196,1.5747741517447031,186.0845509696211,120.00000000000003
