alpha,Kd_E_nM,Kd_T_nM,peak_EPT_nM,optimal_total_P_nM
0.01,398.1071705534973,0.15848931924611134,0.24029807250371069,107.94328234724281
0.01,501.18723362727246,0.15848931924611134,0.19187640472217032,108.91250938133744
0.01,630.9573444801937,0.15848931924611134,0.15311255562861642,110.0
0.01,794.3282347242822,0.15848931924611134,0.12211117442608231,111.22018454301963
0.01,1000.0,0.15848931924611134,0.09733913505213351,112.58925411794169
0.01,0.1,0.19952623149688797,47.44848382801395,100.14125375446228
0.01,0.12589254117941673,0.19952623149688797,45.7737056385219,100.15848931924612
0.01,0.15848931924611134,0.19952623149688797,43.97734713604077,100.1778279410039
0.01,0.19952623149688797,0.19952623149688797,42.061095007184825,100.19952623149689
0.01,0.251188643150958,0.19952623149688797,40.02937609554553,100.22387211385683
0.01,0.31622776601683794,0.19952623149688797,37.889790586742954,100.25118864315095
0.01,0.3981071705534973,0.19952623149688797,35.6534816008775,100.28183829312646
0.01,0.5011872336272724,0.19952623149688797,33.335387677954465,100.31622776601682
0.01,0.6309573444801934,0.19952623149688797,30.954316754509293,100.35481338923357
0.01,0.7943282347242815,0.19952623149688797,28.532778720551658,100.39810717055349
0.01,1.0,0.19952623149688797,26.096522430112536,100.44668359215098
0.01,1.2589254117941675,0.19952623149688797,23.673745549952034,100.50118723362728
0.01,1.584893192461114,0.19952623149688797,21.293983223903652,100.56234132519035
0.01,1.9952623149688797,0.19952623149688797,18.986731603272897,100.6309573444802
0.01,2.511886431509581,0.19952623149688797,16.7799169486058,100.70794578438412
0.01,3.1622776601683795,0.19952623149688797,14.698367408332626,100.79432823472428
0.01,3.981071705534973,0.19952623149688797,12.762467915212586,100.89125093813375
0.01,5.011872336272725,0.19952623149688797,10.98716744699371,101.0
0.01,6.309573444801933,0.19952623149688797,9.38145973229059,101.12201845430197
0.01,7.943282347242818,0.19952623149688797,7.948382836893477,101.25892541179418
0.01,10.0,0.19952623149688797,6.685499125148187,101.41253754462277
0.01,12.589254117941675,0.19952623149688797,5.585746744197153,101.58489319246112
0.01,15.848931924611142,0.19952623149688797,4.638513275157352,101.77827941003893
0.01,19.952623149688808,0.19952623149688797,3.8307767776391017,101.99526231496888
0.01,25.11886431509582,0.19952623149688797,3.148183321291718,102.23872113856834
0.01,31.622776601683793,0.19952623149688797,2.5759707888547267,102.5118864315096
0.01,39.810717055349734,0.19952623149688797,2.0996929059986176,102.81838293126445
0.01,50.11872336272725,0.19952623149688797,1.705735178778329,103.16227766016837
0.01,63.095734448019364,0.19952623149688797,1.3816408001730023,103.54813389233576
0.01,79.43282347242821,0.19952623149688797,1.1162791072670801,103.98107170553499
0.01,100.0,0.19952623149688797,0.8998939994964121,104.46683592150963
0.01,125.89254117941675,0.19952623149688797,0.7240680211514269,105.01187233627273
0.01,158.48931924611142,0.19952623149688797,0.581632547869513,105.62341325190349
0.01,199.52623149688807,0.19952623149688797,0.4665479538604337,106.30957344480194
0.01,251.18864315095823,0.19952623149688797,0.373771207497701,107.07945784384138
0.01,316.22776601683796,0.19952623149688797,0.29912279335031794,107.94328234724281
0.01,398.1071705534973,0.19952623149688797,0.23916045652327247,108.91250938133746
0.01,501.18723362727246,0.19952623149688797,0.19106399459070073,110.0
0.01,630.9573444801937,0.19952623149688797,0.15253302880607256,111.22018454301964
0.01,794.3282347242822,0.19952623149688797,0.12169816862029743,112.58925411794168
0.01,1000.0,0.19952623149688797,0.09704504564404123,114.12537544622755
0.01,0.1,0.251188643150958,45.10325886690038,100.15848931924612
0.01,0.12589254117941673,0.251188643150958,43.52600709399888,100.1778279410039
0.01,0.15848931924611134,0.251188643150958,41.834206356095144,100.19952623149689
0.01,0.19952623149688797,0.251188643150958,40.02937609554553,100.22387211385683
0.01,0.251188643150958,0.251188643150958,38.11558494769196,100.25118864315095
0.01,0.31622776601683794,0.251188643150958,36.099851755632635,100.28183829312644
0.01,0.3981071705534973,0.251188643150958,33.99248767920161,100.31622776601682
0.01,0.5011872336272724,0.251188643150958,31.807330531174596,100.35481338923357
0.01,0.6309573444801934,0.251188643150958,29.561815492188195,100.39810717055349
0.01,0.7943282347242815,0.251188643150958,27.276825165473937,100.44668359215096
0.01,1.0,0.251188643150958,24.976269979648944,100.50118723362726
0.01,1.2589254117941675,0.251188643150958,22.68637021668294,100.56234132519035
0.01,1.584893192461114,0.251188643150958,20.43464456750258,100.63095734448021
0.01,1.9952623149688797,0.251188643150958,18.248654778773375,100.70794578438414
0.01,2.511886431509581,0.251188643150958,16.154604745537547,100.79432823472428
0.01,3.1622776601683795,0.251188643150958,14.175934154474986,100.89125093813374
0.01,3.981071705534973,0.251188643150958,12.332068575768474,100.99999999999999
0.01,5.011872336272725,0.251188643150958,10.63747958744478,101.12201845430198
0.01,6.309573444801933,0.251188643150958,9.101167566353897,101.25892541179417
0.01,7.943282347242818,0.251188643150958,7.726613893234778,101.41253754462277
0.01,10.0,0.251188643150958,6.51217475010115,101.58489319246111
0.01,12.589254117941675,0.251188643150958,5.4518244976500405,101.77827941003892
0.01,15.848931924611142,0.251188643150958,4.536117561462069,101.99526231496888
0.01,19.952623149688808,0.251188643150958,3.7532294039458862,102.23872113856834
0.01,25.11886431509582,0.251188643150958,3.0899554377538903,102.51188643150958
0.01,31.622776601683793,0.251188643150958,2.5325813235319754,102.81838293126445
0.01,39.810717055349734,0.251188643150958,2.0675773068058914,103.16227766016837
0.01,50.11872336272725,0.251188643150958,1.6821039301437422,103.54813389233576
0.01,63.095734448019364,0.251188643150958,1.3643416708749434,103.98107170553499
0.01,79.43282347242821,0.251188643150958,1.103671783972774,104.46683592150961
0.01,100.0,0.251188643150958,0.8907414259750714,105.01187233627272
0.01,125.89254117941675,0.251188643150958,0.7174456427905164,105.62341325190351
0.01,158.48931924611142,0.251188643150958,0.5768546767166935,106.30957344480193
0.01,199.52623149688807,0.251188643150958,0.4631093897177736,107.07945784384138
0.01,251.18864315095823,0.251188643150958,0.37130181056939243,107.94328234724283
0.01,316.22776601683796,0.251188643150958,0.2973526692782159,108.91250938133746
0.01,398.1071705534973,0.251188643150958,0.23789360612404756,110.00000000000001
0.01,501.18723362727246,0.251188643150958,0.19015857502998668,111.22018454301964
0.01,630.9573444801937,0.251188643150958,0.15188669340943844,112.58925411794169
0.01,794.3282347242822,0.251188643150958,0.12123725598963632,114.12537544622757
0.01,1000.0,0.251188643150958,0.09671665475204902,115.84893192461114
0.01,0.1,0.31622776601683794,42.63404799393821,100.1778279410039
0.01,0.12589254117941673,0.31622776601683794,41.15939780287763,100.19952623149689
0.01,0.15848931924611134,0.31622776601683794,39.57753399868359,100.22387211385683
0.01,0.19952623149688797,0.31622776601683794,37.889790586742954,100.25118864315095
0.01,0.251188643150958,0.31622776601683794,36.099851755632635,100.28183829312644
0.01,0.31622776601683794,0.31622776601683794,34.214120441138995,100.31622776601685
0.01,0.3981071705534973,0.31622776601683794,32.24203311253762,100.35481338923358
0.01,0.5011872336272724,0.31622776601683794,30.19627663383757,100.3981071705535
0.01,0.6309573444801934,0.31622776601683794,28.092856916251904,100.44668359215096
0.01,0.7943282347242815,0.31622776601683794,25.950968122482088,100.50118723362726
0.01,1.0,0.31622776601683794,23.792618404375354,100.56234132519035
0.01,1.2589254117941675,0.31622776601683794,21.641986119550037,100.63095734448021
0.01,1.584893192461114,0.31622776601683794,19.52451013174745,100.70794578438414
0.01,1.9952623149688797,0.31622776601683794,17.465757137196942,100.79432823472428
0.01,2.511886431509581,0.31622776601683794,15.490152046521008,100.89125093813375
0.01,3.1622776601683795,0.31622776601683794,13.619694716690837,101.0
0.01,3.981071705534973,0.31622776601683794,11.872806650395342,101.12201845430195
0.01,5.011872336272725,0.31622776601683794,10.263445750178603,101.25892541179418
0.01,6.309573444801933,0.31622776601683794,8.800593227169463,101.41253754462277
0.01,7.943282347242818,0.31622776601683794,7.488160341580554,101.58489319246111
0.01,10.0,0.31622776601683794,6.325297282397937,101.77827941003893
0.01,12.589254117941675,0.31622776601683794,5.307028521797121,101.99526231496888
0.01,15.848931924611142,0.31622776601683794,4.425101646376699,102.23872113856832
0.01,19.952623149688808,0.31622776601683794,3.66892574980765,102.51188643150958
0.01,25.11886431509582,0.31622776601683794,3.026488457176563,102.81838293126447
0.01,31.622776601683793,0.31622776601683794,2.4851692557134872,103.16227766016839
0.01,39.810717055349734,0.31622776601683794,2.0324010002953004,103.54813389233576
0.01,50.11872336272725,0.31622776601683794,1.6561629250295122,103.98107170553497
0.01,63.095734448019364,0.31622776601683794,1.3453123363783095,104.46683592150963
0.01,79.43282347242821,0.31622776601683794,1.0897769338383865,105.01187233627273
0.01,100.0,0.31622776601683794,0.8806363640629146,105.6234132519035
0.01,125.89254117941675,0.31622776601683794,0.7101222946015651,106.30957344480193
0.01,158.48931924611142,0.31622776601683794,0.5715633066453731,107.0794578438414
0.01,199.52623149688807,0.31622776601683794,0.45929618253101273,107.94328234724281
0.01,251.18864315095823,0.31622776601683794,0.3685600524261837,108.91250938133747
0.01,316.22776601683796,0.31622776601683794,0.2953851622252737,110.0
0.01,398.1071705534973,0.31622776601683794,0.23648410423257812,111.22018454301964
0.01,501.18723362727246,0.31622776601683794,0.18915030873576996,112.58925411794168
0.01,630.9573444801937,0.31622776601683794,0.15116636685140164,114.12537544622755
0.01,794.3282347242822,0.31622776601683794,0.12072321135977966,115.84893192461115
0.01,1000.0,0.31622776601683794,0.09635017330023077,117.78279410038924
0.01,0.1,0.3981071705534973,40.05418949578549,100.19952623149689
0.01,0.12589254117941673,0.3981071705534973,38.6865368101002,100.22387211385686
0.01,0.15848931924611134,0.3981071705534973,37.21925690812078,100.25118864315095
0.01,0.19952623149688797,0.3981071705534973,35.6534816008775,100.28183829312646
0.01,0.251188643150958,0.3981071705534973,33.99248767920161,100.31622776601682
0.01,0.31622776601683794,0.3981071705534973,32.24203311253762,100.35481338923358
0.01,0.3981071705534973,0.3981071705534973,30.41064498342372,100.3981071705535
0.01,0.5011872336272724,0.3981071705534973,28.509819738016805,100.44668359215095
0.01,0.6309573444801934,0.3981071705534973,26.554090969069904,100.50118723362726
0.01,0.7943282347242815,0.3981071705534973,24.560919141869967,100.56234132519035
0.01,1.0,0.3981071705534973,22.55036399651463,100.6309573444802
0.01,1.2589254117941675,0.3981071705534973,20.544515997287604,100.70794578438414
0.01,1.584893192461114,0.3981071705534973,18.566688957917677,100.79432823472429
0.01,1.9952623149688797,0.3981071705534973,16.64041015098917,100.89125093813375
0.01,2.511886431509581,0.3981071705534973,14.788281824561635,101.0
0.01,3.1622776601683795,0.3981071705534973,13.03082103521793,101.12201845430195
0.01,3.981071705534973,0.3981071705534973,11.385403620686937,101.25892541179417
0.01,5.011872336272725,0.3981071705534973,9.865435222997808,101.41253754462275
0.01,6.309573444801933,0.3981071705534973,8.479844876772697,101.58489319246111
0.01,7.943282347242818,0.3981071705534973,7.232949289377133,101.7782794100389
0.01,10.0,0.3981071705534973,6.124679485753245,101.99526231496888
0.01,12.589254117941675,0.3981071705534973,5.151109744205309,102.23872113856834
0.01,15.848931924611142,0.3981071705534973,4.305193436537016,102.51188643150958
0.01,19.952623149688808,0.3981071705534973,3.577597344675797,102.81838293126445
0.01,25.11886431509582,0.3981071705534973,2.957534116421542,103.16227766016839
0.01,31.622776601683793,0.3981071705534973,2.4335153623591834,103.54813389233574
0.01,39.810717055349734,0.3981071705534973,1.993977077933605,103.98107170553497
0.01,50.11872336272725,0.3981071705534973,1.6277571714803571,104.46683592150963
0.01,63.095734448019364,0.3981071705534973,1.3244271431956438,105.01187233627272
0.01,79.43282347242821,0.3981071705534973,1.0744945779930828,105.6234132519035
0.01,100.0,0.3981071705534973,0.8695005034544488,106.30957344480191
0.01,125.89254117941675,0.3981071705534973,0.702037449123859,107.0794578438414
0.01,158.48931924611142,0.3981071705534973,0.5657121823982234,107.94328234724281
0.01,199.52623149688807,0.3981071705534973,0.4550733257507714,108.91250938133744
0.01,251.18864315095823,0.3981071705534973,0.3655196603223729,110.00000000000003
0.01,316.22776601683796,0.3981071705534973,0.2932006961460353,111.22018454301964
0.01,398.1071705534973,0.3981071705534973,0.23491745553945378,112.58925411794166
0.01,501.18723362727246,0.3981071705534973,0.18802852064707515,114.12537544622755
0.01,630.9573444801937,0.3981071705534973,0.15036422458675036,115.84893192461115
0.01,794.3282347242822,0.3981071705534973,0.12015032315585884,117.78279410038925
0.01,1000.0,0.3981071705534973,0.09594144709858458,119.95262314968879
0.01,0.1,0.5011872336272724,37.38155822810258,100.22387211385683
0.01,0.12589254117941673,0.5011872336272724,36.124385083019945,100.25118864315095
0.01,0.15848931924611134,0.5011872336272724,34.77535636490896,100.28183829312646
0.01,0.19952623149688797,0.5011872336272724,33.335387677954465,100.31622776601682
0.01,0.251188643150958,0.5011872336272724,31.807330531174596,100.35481338923357
0.01,0.31622776601683794,0.5011872336272724,30.19627663383757,100.39810717055349
0.01,0.3981071705534973,0.5011872336272724,28.509819738016805,100.44668359215095
0.01,0.5011872336272724,0.5011872336272724,26.758240273703553,100.50118723362728
0.01,0.6309573444801934,0.5011872336272724,24.954573349792483,100.56234132519033
0.01,0.7943282347242815,0.5011872336272724,23.114519958124504,100.6309573444802
0.01,1.0,0.5011872336272724,21.25616659470639,100.70794578438414
0.01,1.2589254117941675,0.5011872336272724,19.399491847768463,100.79432823472428
0.01,1.584893192461114,0.5011872336272724,17.56566049066946,100.89125093813374
0.01,1.9952623149688797,0.5011872336272724,15.776134879636222,101.0
0.01,2.511886431509581,0.5011872336272724,14.051665894852327,101.12201845430198
0.01,3.1622776601683795,0.5011872336272724,12.41125460958339,101.25892541179417
0.01,3.981071705534973,0.5011872336272724,10.871193421802225,101.41253754462275
0.01,5.011872336272725,0.5011872336272724,9.444294851683491,101.58489319246111
0.01,6.309573444801933,0.5011872336272724,8.139394919710925,101.7782794100389
0.01,7.943282347242818,0.5011872336272724,6.961179109494148,101.9952623149689
0.01,10.0,0.5011872336272724,5.910330987563335,102.23872113856834
0.01,12.589254117941675,0.5011872336272724,4.983957976264626,102.51188643150958
0.01,15.848931924611142,0.5011872336272724,4.1762157819092325,102.81838293126445
0.01,19.952623149688808,0.5011872336272724,3.4790383202207775,103.16227766016839
0.01,25.11886431509582,0.5011872336272724,2.8828836727063636,103.54813389233576
0.01,31.622776601683793,0.5011872336272724,2.3774240003481957,103.98107170553497
0.01,39.810717055349734,0.5011872336272724,1.9521315931719945,104.46683592150963
0.01,50.11872336272725,0.5011872336272724,1.5967378545903816,105.01187233627273
0.01,63.095734448019364,0.5011872336272724,1.301562495466991,105.62341325190349
0.01,79.43282347242821,0.5011872336272724,1.0577244626569748,106.30957344480194
0.01,100.0,0.5011872336272724,0.8572540769399252,107.07945784384138
0.01,125.89254117941675,0.5011872336272724,0.6931286464650692,107.9432823472428
0.01,158.48931924611142,0.5011872336272724,0.5592530486609248,108.91250938133747
0.01,199.52623149688807,0.5011872336272724,0.4504039600561645,110.00000000000001
0.01,251.18864315095823,0.5011872336272724,0.3621527516290135,111.22018454301963
0.01,316.22776601683796,0.5011872336272724,0.29077835382899975,112.58925411794166
0.01,398.1071705534973,0.5011872336272724,0.2331780803911682,114.12537544622754
0.01,501.18723362727246,0.5011872336272724,0.18678167844381358,115.84893192461115
0.01,630.9573444801937,0.5011872336272724,0.14947177604132317,117.78279410038924
0.01,794.3282347242822,0.5011872336272724,0.11951236948307681,119.95262314968882
0.01,1000.0,0.5011872336272724,0.09548593533574375,122.38721138568337
0.01,0.1,0.6309573444801934,34.63865556163819,100.25118864315097
0.01,0.12589254117941673,0.6309573444801934,33.49428925419044,100.28183829312644
0.01,0.15848931924611134,0.6309573444801934,32.26594644914057,100.31622776601684
0.01,0.19952623149688797,0.6309573444801934,30.954316754509293,100.35481338923357
0.01,0.251188643150958,0.6309573444801934,29.561815492188195,100.39810717055349
0.01,0.31622776601683794,0.6309573444801934,28.092856916251904,100.44668359215096
0.01,0.3981071705534973,0.6309573444801934,26.554090969069904,100.50118723362726
0.01,0.5011872336272724,0.6309573444801934,24.954573349792483,100.56234132519033
0.01,0.6309573444801934,0.6309573444801934,23.305834605811928,100.6309573444802
0.01,0.7943282347242815,0.6309573444801934,21.621813222451166,100.70794578438414
0.01,1.0,0.6309573444801934,19.918622099178524,100.79432823472428
0.01,1.2589254117941675,0.6309573444801934,18.214128909110926,100.89125093813375
0.01,1.584893192461114,0.6309573444801934,16.527349253820656,101.0
0.01,1.9952623149688797,0.6309573444801934,14.877676178806993,101.12201845430197
0.01,2.511886431509581,0.6309573444801934,13.283997227754558,101.25892541179417
0.01,3.1622776601683795,0.6309573444801934,11.763775381449863,101.41253754462277
0.01,3.981071705534973,0.6309573444801934,10.332186436957375,101.58489319246111
0.01,5.011872336272725,0.6309573444801934,9.001406930367914,101.77827941003892
0.01,6.309573444801933,0.6309573444801934,7.780130941605276,101.99526231496888
0.01,7.943282347242818,0.6309573444801934,6.673363013308714,102.23872113856834
0.01,10.0,0.6309573444801934,5.6824945076578155,102.51188643150958
0.01,12.589254117941675,0.6309573444801934,4.8056311971980055,102.81838293126445
0.01,15.848931924611142,0.6309573444801934,4.038109497757079,103.16227766016839
0.01,19.952623149688808,0.6309573444801934,3.373123024377095,103.54813389233576
0.01,25.11886431509582,0.6309573444801934,2.8023810282155055,103.98107170553497
0.01,31.622776601683793,0.6309573444801934,2.316732637045197,104.46683592150961
0.01,39.810717055349734,0.6309573444801934,1.906710309585976,105.01187233627273
0.01,50.11872336272725,0.6309573444801934,1.562966996441088,105.62341325190349
0.01,63.095734448019364,0.6309573444801934,1.2765999925182465,106.30957344480194
0.01,79.43282347242821,0.6309573444801934,1.0393681168148372,107.07945784384137
0.01,100.0,0.6309573444801934,0.8438171719563697,107.94328234724281
0.01,125.89254117941675,0.6309573444801934,0.6833323034940365,108.91250938133746
0.01,158.48931924611142,0.6309573444801934,0.5521361297890868,110.00000000000001
0.01,199.52623149688807,0.6309573444801934,0.4452496429403171,111.22018454301961
0.01,251.18864315095823,0.6309573444801934,0.35842997350480754,112.58925411794169
0.01,316.22776601683796,0.6309573444801934,0.2880959392067496,114.12537544622754
0.01,398.1071705534973,0.6309573444801934,0.23124933324467856,115.84893192461115
0.01,501.18723362727246,0.6309573444801934,0.18539738787718993,117.78279410038924
0.01,630.9573444801937,0.6309573444801934,0.14847984920003576,119.95262314968882
0.01,794.3282347242822,0.6309573444801934,0.11880259903790162,122.38721138568341
0.01,1000.0,0.6309573444801934,0.09497869158958366,125.11886431509579
0.01,0.1,0.7943282347242815,31.85240038919657,100.28183829312644
0.01,0.12589254117941673,0.7943282347242815,30.8217846485379,100.31622776601684
0.01,0.15848931924611134,0.7943282347242815,29.71509090566506,100.35481338923357
0.01,0.19952623149688797,0.7943282347242815,28.532778720551658,100.39810717055349
0.01,0.251188643150958,0.7943282347242815,27.276825165473937,100.44668359215096
0.01,0.31622776601683794,0.7943282347242815,25.950968122482088,100.50118723362726
0.01,0.3981071705534973,0.7943282347242815,24.560919141869967,100.56234132519035
0.01,0.5011872336272724,0.7943282347242815,23.114519958124504,100.6309573444802
0.01,0.6309573444801934,0.7943282347242815,21.621813222451166,100.70794578438414
0.01,0.7943282347242815,0.7943282347242815,20.09499722387617,100.79432823472428
0.01,1.0,0.7943282347242815,18.548237835724642,100.89125093813374
0.01,1.2589254117941675,0.7943282347242815,16.99731993012507,101.0
0.01,1.584893192461114,0.7943282347242815,15.459135601297799,101.12201845430197
0.01,1.9952623149688797,0.7943282347242815,13.951026949345671,101.25892541179417
0.01,2.511886431509581,0.7943282347242815,12.490024355048924,101.41253754462275
0.01,3.1622776601683795,0.7943282347242815,11.09204284014509,101.58489319246112
0.01,3.981071705534973,0.7943282347242815,9.771113980018567,101.77827941003893
0.01,5.011872336272725,0.7943282347242815,8.538734105053692,101.99526231496888
0.01,6.309573444801933,0.7943282347242815,7.403398620354548,102.23872113856835
0.01,7.943282347242818,0.7943282347242815,6.370368201540798,102.51188643150958
0.01,10.0,0.7943282347242815,5.441680146547599,102.81838293126445
0.01,12.589254117941675,0.7943282347242815,4.616384489868647,103.16227766016837
0.01,15.848931924611142,0.7943282347242815,3.8909569623302214,103.54813389233576
0.01,19.952623149688808,0.7943282347242815,3.259824662204229,103.98107170553496
0.01,25.11886431509582,0.7943282347242815,2.7159370217268117,104.46683592150961
0.01,31.622776601683793,0.7943282347242815,2.251322502508548,105.01187233627272
0.01,39.810717055349734,0.7943282347242815,1.8575864299820888,105.6234132519035
0.01,50.11872336272725,0.7943282347242815,1.52632292103477,106.3095734448019
0.01,63.095734448019364,0.7943282347242815,1.2494301962897274,107.07945784384137
0.01,79.43282347242821,0.7943282347242815,1.0193313843633152,107.94328234724281
0.01,100.0,0.7943282347242815,0.8291113884002382,108.91250938133746
0.01,125.89254117941675,0.7943282347242815,0.6725847688955543,110.0
0.01,158.48931924611142,0.7943282347242815,0.5443107798911545,111.22018454301964
0.01,199.52623149688807,0.7943282347242815,0.43957073370774097,112.58925411794166
0.01,251.18864315095823,0.7943282347242815,0.3543207190995055,114.12537544622755
0.01,316.22776601683796,0.7943282347242815,0.2851300893544868,115.84893192461114
0.01,398.1071705534973,0.7943282347242815,0.22911355268517752,117.78279410038921
0.01,501.18723362727246,0.7943282347242815,0.18386240767983272,119.95262314968879
0.01,630.9573444801937,0.7943282347242815,0.1473785870133869,122.38721138568341
0.01,794.3282347242822,0.7943282347242815,0.1180137189162255,125.1188643150958
0.01,1000.0,0.7943282347242815,0.09441434868442752,128.18382931264455
0.01,0.1,1.0,29.053551349663287,100.31622776601685
0.01,0.12589254117941673,1.0,28.136052976805267,100.35481338923358
0.01,0.15848931924611134,1.0,27.150299153270534,100.3981071705535
0.01,0.19952623149688797,1.0,26.096522430112536,100.44668359215095
0.01,0.251188643150958,1.0,24.976269979648944,100.50118723362726
0.01,0.31622776601683794,1.0,23.792618404375354,100.56234132519035
0.01,0.3981071705534973,1.0,22.55036399651463,100.6309573444802
0.01,0.5011872336272724,1.0,21.25616659470639,100.70794578438414
0.01,0.6309573444801934,1.0,19.918622099178524,100.79432823472428
0.01,0.7943282347242815,1.0,18.548237835724642,100.89125093813374
0.01,1.0,1.0,17.15728752538099,101.0
0.01,1.2589254117941675,1.0,15.759529689876343,101.12201845430195
0.01,1.584893192461114,1.0,14.369785409193337,101.25892541179418
0.01,1.9952623149688797,1.0,13.003387925514946,101.41253754462275
0.01,2.511886431509581,1.0,11.67553575147281,101.58489319246112
0.01,3.1622776601683795,1.0,10.400599380406096,101.77827941003892
0.01,3.981071705534973,1.0,9.191445216187557,101.99526231496887
0.01,5.011872336272725,1.0,8.05884493524074,102.23872113856834
0.01,6.309573444801933,1.0,7.011031722811916,102.51188643150958
0.01,7.943282347242818,1.0,6.053446945957772,102.81838293126444
0.01,10.0,1.0,5.188695103542904,103.16227766016837
0.01,12.589254117941675,1.0,4.416696804984237,103.54813389233574
0.01,15.848931924611142,1.0,3.735005081886744,103.98107170553499
0.01,19.952623149688808,1.0,3.1392342050662725,104.46683592150964
0.01,25.11886431509582,1.0,2.6235444430891532,105.01187233627272
0.01,31.622776601683793,1.0,2.1811301278595647,105.6234132519035
0.01,39.810717055349734,1.0,1.8046692015807917,106.30957344480194
0.01,50.11872336272725,1.0,1.4867064952604176,107.07945784384137
0.01,63.095734448019364,1.0,1.219957039481557,107.94328234724281
0.01,79.43282347242821,1.0,0.9975274590070761,108.91250938133747
0.01,100.0,1.0,0.8130618755783351,110.0
0.01,125.89254117941675,1.0,0.6608236549710839,111.22018454301964
0.01,158.48931924611142,1.0,0.5357263293624906,112.58925411794168
0.01,199.52623149688807,1.0,0.43332691452493155,114.12537544622755
0.01,251.18864315095823,1.0,0.3497934358770373,115.84893192461114
0.01,316.22776601683796,1.0,0.28185644753997735,117.78279410038924
0.01,398.1071705534973,1.0,0.22675215105959481,119.95262314968879
0.01,501.18723362727246,1.0,0.1821626896284314,122.3872113856834
0.01,630.9573444801937,1.0,0.14615745940031896,125.1188643150958
0.01,794.3282347242822,1.0,0.11713789183229557,128.18382931264455
0.01,1000.0,1.0,0.09378710903861089,131.62277660168377
0.01,0.1,1.2589254117941675,26.27571900043146,100.35481338923357
0.01,0.12589254117941673,1.2589254117941675,25.468996762237488,100.39810717055349
0.01,0.15848931924611134,1.2589254117941675,24.601666738374444,100.44668359215096
0.01,0.19952623149688797,1.2589254117941675,23.673745549952034,100.50118723362728
0.01,0.251188643150958,1.2589254117941675,22.68637021668294,100.56234132519035
0.01,0.31622776601683794,1.2589254117941675,21.641986119550037,100.63095734448021
0.01,0.3981071705534973,1.2589254117941675,20.544515997287604,100.70794578438414
0.01,0.5011872336272724,1.2589254117941675,19.399491847768463,100.79432823472428
0.01,0.6309573444801934,1.2589254117941675,18.214128909110926,100.89125093813375
0.01,0.7943282347242815,1.2589254117941675,16.99731993012507,101.0
0.01,1.0,1.2589254117941675,15.759529689876343,101.12201845430195
0.01,1.2589254117941675,1.2589254117941675,14.512575073980427,101.25892541179417
0.01,1.584893192461114,1.2589254117941675,13.269285430923775,101.41253754462277
0.01,1.9952623149688797,1.2589254117941675,12.043051112937524,101.58489319246112
0.01,2.511886431509581,1.2589254117941675,10.847283686381042,101.77827941003893
0.01,3.1622776601683795,1.2589254117941675,9.694826791009294,101.99526231496888
0.01,3.981071705534973,1.2589254117941675,8.59736876855576,102.23872113856834
0.01,5.011872336272725,1.2589254117941675,7.564913687937723,102.5118864315096
0.01,6.309573444801933,1.2589254117941675,6.605364009921378,102.81838293126444
0.01,7.943282347242818,1.2589254117941675,5.724255560646327,103.16227766016837
0.01,10.0,1.2589254117941675,4.924665777557533,103.54813389233576
0.01,12.589254117941675,1.2589254117941675,4.207293341702199,103.98107170553496
0.01,15.848931924611142,1.2589254117941675,3.5706860831438525,104.46683592150963
0.01,19.952623149688808,1.2589254117941675,3.0115785453901545,105.01187233627273
0.01,25.11886431509582,1.2589254117941675,2.525293127666623,105.62341325190349
0.01,31.622776601683793,1.2589254117941675,2.106159392603607,106.30957344480194
0.01,39.810717055349734,1.2589254117941675,1.7479131963240317,107.07945784384138
0.01,50.11872336272725,1.2589254117941675,1.4440480550986066,107.94328234724281
0.01,63.095734448019364,1.2589254117941675,1.1881028476277269,108.91250938133746
0.01,79.43282347242821,1.2589254117941675,0.9738804287348178,110.0
0.01,100.0,1.2589254117941675,0.7955997699864873,111.22018454301966
0.01,125.89254117941675,1.2589254117941675,0.6479894720102137,112.58925411794166
0.01,158.48931924611142,1.2589254117941675,0.526333152321144,114.12537544622755
0.01,199.52623149688807,1.2589254117941675,0.42647786825029615,115.84893192461114
0.01,251.18864315095823,1.2589254117941675,0.3448160424755138,117.78279410038925
0.01,316.22776601683796,1.2589254117941675,0.2782499097289264,119.95262314968879
0.01,398.1071705534973,1.2589254117941675,0.2241457527694582,122.3872113856834
0.01,501.18723362727246,1.2589254117941675,0.1802834501672984,125.11886431509582
0.01,630.9573444801937,1.2589254117941675,0.1448052952816924,128.18382931264455
0.01,794.3282347242822,1.2589254117941675,0.11616674575388274,131.6227766016838
0.01,1000.0,1.2589254117941675,0.09309074250185098,135.48133892335753
0.01,0.1,1.584893192461114,23.55397563965422,100.39810717055349
0.01,0.12589254117941673,1.584893192461114,22.853937877480476,100.44668359215095
0.01,0.15848931924611134,1.584893192461114,22.100667037987584,100.50118723362726
0.01,0.19952623149688797,1.584893192461114,21.293983223903652,100.56234132519035
0.01,0.251188643150958,1.584893192461114,20.43464456750258,100.63095734448021
0.01,0.31622776601683794,1.584893192461114,19.52451013174745,100.70794578438414
0.01,0.3981071705534973,1.584893192461114,18.566688957917677,100.79432823472429
0.01,0.5011872336272724,1.584893192461114,17.56566049066946,100.89125093813374
0.01,0.6309573444801934,1.584893192461114,16.527349253820656,101.0
