regimen,dose_mg,daily_dose_mg,coverage_24h_pct,cmax_ss_mg_l,ctrough_ss_mg_l,feasible,status
BID,177.5757575757576,355.1515151515152,100.0,3.3172721076448943,2.630352684102732,True,converged
BID,177.62476927586724,355.2495385517345,100.0,3.318187689523534,2.631078673160562,True,converged
BID,185.55555555555557,371.11111111111114,100.0,3.466341787112441,2.748553970817246,True,converged
BID,185.66355334451134,371.3271066890227,100.0,3.4683592812675057,2.7501536952274646,True,converged
BID,193.53535353535355,387.0707070707071,100.0,3.6154114665799875,2.8667552575317603,True,converged
BID,194.06614956371152,388.13229912742304,100.0,3.6253272055511103,2.874617708898788,True,converged
BID,201.51515151515153,403.03030303030306,100.0,3.764481146047534,2.984956544246274,True,converged
BID,202.8490230206952,405.6980460413904,100.0,3.78939904475696,3.004714604370884,True,converged
BID,207.0,414.0,100.0,3.8669429637068724,3.066201226127263,True,converged
BID,209.4949494949495,418.989898989899,100.0,3.91355082551508,3.1031578309607886,True,converged
BID,212.0293839649857,424.05876792997134,100.0,3.9608963015579914,3.140699309606026,True,converged
BID,217.4747474747475,434.949494949495,100.0,4.062620504982626,3.2213591176753025,True,converged
BID,221.62522153229574,443.2504430645915,100.0,4.140155028909603,3.282838289869814,True,converged
BID,225.45454545454547,450.90909090909093,100.0,4.211690184450173,3.339560404389817,True,converged
BID,231.65533899466695,463.3106779893339,100.0,4.327526488553419,3.4314100698762053,True,converged
BID,233.43434343434345,466.8686868686869,100.0,4.360759863917719,3.4577616911043307,True,converged
BID,241.41414141414143,482.82828282828285,100.0,4.509829543385266,3.5759629778188446,True,converged
BID,242.1393906059288,484.2787812118576,100.0,4.523377839323026,3.5867057795633195,True,converged
BID,249.3939393939394,498.7878787878788,100.0,4.6588992228528125,3.694164264533359,True,converged
BID,253.0979201146767,506.19584022935334,100.0,4.72809285660045,3.749029724569477,True,converged
BID,257.3737373737374,514.7474747474748,100.0,4.80796890232036,3.8123655512478734,True,converged
BID,264.5524010202361,529.1048020404722,100.0,4.942072684333144,3.9186999825273396,True,converged
BID,265.35353535353534,530.7070707070707,100.0,4.957038581787905,3.930566837962387,True,converged
BID,273.33333333333337,546.6666666666667,100.0,5.106108261255453,4.048768124676902,False,converged
BID,276.52527865049547,553.0505573009909,100.0,5.1657366210851,4.0960490263446,False,converged
BID,281.31313131313135,562.6262626262627,100.0,5.255177940722999,4.166969411391416,False,converged
BID,289.04001414406036,578.0800282881207,100.0,5.3995229416623625,4.281424375692557,False,converged
BID,289.29292929292933,578.5858585858587,100.0,5.404247620190545,4.28517069810593,False,converged
BID,297.2727272727273,594.5454545454546,100.0,5.553317299658092,4.403371984820444,False,converged
BID,302.1211304229127,604.2422608458254,100.0,5.64388975592294,4.475189277979177,False,converged
BID,305.2525252525253,610.5050505050506,100.0,5.702386979125638,4.521573271534958,False,converged
BID,313.23232323232327,626.4646464646465,100.0,5.851456658593184,4.6397745582494725,False,converged
BID,315.79426024565987,631.5885204913197,100.0,5.8993159064539675,4.677723420141035,False,converged
BID,321.21212121212125,642.4242424242425,100.0,6.000526338060731,4.757975844963986,False,converged
BID,329.1919191919192,658.3838383838385,100.0,6.149596017528277,4.8761771316785,False,converged
BID,330.0861964355354,660.1723928710708,100.0,6.16630190687516,4.889423672648904,False,converged
BID,337.1717171717172,674.3434343434344,100.0,6.2986656969958235,4.994378418393015,False,converged
BID,345.0249443815732,690.0498887631464,100.0,6.445370922607148,5.110704867184881,False,converged
BID,345.1515151515152,690.3030303030304,100.0,6.4477353764633705,5.112579705107529,False,converged
BID,353.13131313131316,706.2626262626263,100.0,6.596805055930917,5.2307809918220425,False,converged
BID,360.63977691583415,721.2795538316683,100.0,6.737069796026575,5.342000609514943,False,converged
BID,361.11111111111114,722.2222222222223,100.0,6.745874735398463,5.348982278536557,False,converged
BID,369.0909090909091,738.1818181818184,100.0,6.89494441486601,5.467183565251071,False,converged
BID,376.9612916742167,753.9225833484334,100.0,7.041970118016745,5.583764129149758,False,converged
BID,377.0707070707071,754.1414141414142,100.0,7.044014094333556,5.585384851965585,False,converged
BID,385.0505050505051,770.1010101010102,100.0,7.193083773801102,5.703586138680099,False,converged
BID,393.03030303030306,786.0606060606061,100.0,7.342153453268649,5.821787425394613,False,converged
BID,394.02147105325275,788.0429421065055,100.0,7.36066934801356,5.836469167458702,False,converged
BID,401.01010101010104,802.020202020202,100.0,7.491223132736195,5.939988712109128,False,converged
BID,405.0,810.0,100.0,7.565757972469968,5.999089355466384,False,converged
BID,408.989898989899,817.979797979798,100.0,7.640292812203741,6.058189998823641,False,converged
BID,411.8537448803745,823.707489760749,100.0,7.6937919847414955,6.100610905977339,False,converged
BID,416.969696969697,833.939393939394,100.0,7.789362491671288,6.1763912855381555,False,converged
BID,424.949494949495,849.89898989899,100.0,7.938432171138834,6.29459257225267,False,converged
BID,430.4930559204569,860.9861118409138,100.0,8.04199078993372,6.376706936727427,False,converged
BID,432.92929292929296,865.858585858586,100.0,8.087501850606381,6.412793858967183,False,converged
BID,440.90909090909093,881.8181818181819,100.0,8.236571530073928,6.530995145681698,False,converged
BID,448.8888888888889,897.7777777777778,100.0,8.385641209541474,6.649196432396212,False,converged
BID,449.9759283469966,899.9518566939932,100.0,8.405948067434235,6.665298276450795,False,converged
BID,456.8686868686869,913.7373737373738,100.0,8.53471088900902,6.767397719110726,False,converged
BID,464.8484848484849,929.6969696969696,100.0,8.683780568476566,6.88559900582524,False,converged
BID,470.34053931209934,940.6810786241987,100.0,8.786377000188494,6.9669504267445275,False,converged
BID,472.82828282828285,945.6565656565657,100.0,8.832850247944114,7.003800292539754,False,converged
BID,480.80808080808083,961.6161616161617,100.0,8.98191992741166,7.122001579254269,False,converged
BID,488.7878787878788,977.5757575757576,100.0,9.130989606879206,7.240202865968783,False,converged
BID,491.6267937555176,983.2535875110352,100.0,9.184023047742361,7.282254482174798,False,converged
BID,496.7676767676768,993.5353535353537,100.0,9.280059286346752,7.358404152683296,False,converged
BID,504.74747474747477,1009.4949494949495,100.0,9.429128965814298,7.476605439397811,False,converged
BID,512.7272727272727,1025.4545454545455,100.0,9.578198645281844,7.594806726112325,False,converged
BID,513.8764025993297,1027.7528051986594,100.0,9.599665406987816,7.611828288540734,False,converged
BID,520.7070707070707,1041.4141414141413,100.0,9.72726832474939,7.713008012826838,False,converged
BID,528.6868686868687,1057.3737373737374,100.0,9.876338004216938,7.831209299541353,False,converged
BID,536.6666666666667,1073.3333333333335,100.0,10.025407683684486,7.949410586255868,False,converged
BID,537.1329644814842,1074.2659289629685,100.0,10.03411853901782,7.956317653557964,False,converged
BID,544.6464646464647,1089.2929292929293,100.0,10.17447736315203,8.067611872970382,False,converged
BID,552.6262626262627,1105.2525252525254,100.0,10.323547042619579,8.185813159684896,False,converged
BID,560.6060606060606,1121.2121212121212,100.0,10.472616722087123,8.30401444639941,False,converged
BID,561.4420511883683,1122.8841023767366,100.0,10.488233765082196,8.316397612334205,False,converged
BID,568.5858585858587,1137.1717171717173,100.0,10.62168640155467,8.422215733113925,False,converged
BID,576.5656565656566,1153.1313131313132,100.0,10.770756081022217,8.540417019828437,False,converged
BID,584.5454545454546,1169.0909090909092,100.0,10.919825760489765,8.658618306542953,False,converged
BID,586.8512969538073,1173.7025939076145,100.0,10.962900934771872,8.69277375011661,False,converged
BID,592.5252525252525,1185.050505050505,100.0,11.06889543995731,8.776819593257466,False,converged
BID,600.5050505050506,1201.0101010101012,100.0,11.217965119424857,8.89502087997198,False,converged
BID,608.4848484848485,1216.969696969697,100.0,11.367034798892403,9.013222166686495,False,converged
BID,613.4104917994798,1226.8209835989596,100.0,11.459050169700342,9.086183584902862,False,converged
BID,616.4646464646465,1232.929292929293,100.0,11.51610447835995,9.131423453401009,False,converged
BID,624.4444444444445,1248.888888888889,100.0,11.665174157827495,9.249624740115522,False,converged
BID,632.4242424242425,1264.848484848485,100.0,11.814243837295043,9.367826026830038,False,converged
BID,640.4040404040404,1280.8080808080808,100.0,11.963313516762588,9.48602731354455,False,converged
BID,641.1716790996495,1282.343358199299,100.0,11.977653686099083,9.497398012625224,False,converged
BID,648.3838383838385,1296.767676767677,100.0,12.112383196230136,9.604228600259065,False,converged
BID,656.3636363636364,1312.7272727272727,100.0,12.261452875697682,9.722429886973579,False,converged
BID,664.3434343434344,1328.6868686868688,100.0,12.410522555165228,9.840631173688093,False,converged
BID,670.1892575613957,1340.3785151227914,100.0,12.519727699898416,9.927222817739477,False,converged
BID,672.3232323232323,1344.6464646464647,100.0,12.559592234632774,9.958832460402608,False,converged
BID,680.3030303030304,1360.6060606060607,100.0,12.708661914100322,10.077033747117122,False,converged
BID,688.2828282828283,1376.5656565656566,100.0,12.857731593567866,10.195235033831635,False,converged
BID,696.2626262626263,1392.5252525252527,100.0,13.006801273035414,10.31343632054615,False,converged
BID,700.5200878201738,1401.0401756403473,100.0,13.08633441802677,10.376500252178719,False,converged
BID,704.2424242424242,1408.4848484848487,100.0,13.15587095250296,10.431637607260663,False,converged
BID,712.2222222222223,1424.4444444444446,100.0,13.304940631970506,10.549838893975178,False,converged
BID,720.2020202020202,1440.4040404040404,100.0,13.454010311438052,10.668040180689692,False,converged
BID,728.1818181818182,1456.3636363636367,100.0,13.6030799909056,10.786241467404206,False,converged
BID,732.2236038595838,1464.4472077191676,100.0,13.678584119830465,10.846110685766083,False,converged
BID,736.1616161616162,1472.3232323232323,100.0,13.752149670373145,10.904442754118719,False,converged
BID,744.1414141414142,1488.2828282828284,100.0,13.901219349840693,11.022644040833235,False,converged
BID,752.1212121212121,1504.2424242424242,100.0,14.050289029308239,11.140845327547748,False,converged
BID,760.1010101010102,1520.2020202020203,100.0,14.199358708775785,11.259046614262262,False,converged
BID,765.3619294736754,1530.723858947351,100.0,14.297637332692487,11.336974331320345,False,converged
BID,768.0808080808081,1536.161616161616,100.0,14.348428388243331,11.377247900976776,False,converged
BID,776.0606060606061,1552.1212121212122,100.0,14.497498067710879,11.49544918769129,False,converged
BID,784.040404040404,1568.080808080808,100.0,14.646567747178423,11.613650474405805,False,converged
BID,792.0202020202021,1584.040404040404,100.0,14.795637426645971,11.73185176112032,False,converged
BID,800.0,1600.0,100.0,14.944707106113517,11.850053047834832,False,converged
