scenario,time_h,radius_um,extracellular_nm,neighbor_intracellular_nm,hypothetical_neighbor_survival,neighbor_cell_volume_um3
Low permeability,31.0,38.75,0.9497606718606312,0.017895009687928603,0.9998460038563606,33032.53775555768
Low permeability,31.0,41.25,0.8538822757362045,0.01596649910961555,0.999863664765794,37430.767470583385
Low permeability,31.0,43.75,0.7703702607807862,0.014295675487011212,0.9998788772746742,42103.8865427982
Low permeability,31.0,46.25,0.6971732665781551,0.012839238970754622,0.9998920592682795,47051.89497220213
Low permeability,31.0,48.75,0.6326616593323681,0.011562820413982365,0.9999035420494734,52274.79275879515
Low permeability,31.0,51.25,0.5755247704590544,0.010438804007555733,0.9999135914622633,57772.579902577294
Low permeability,31.0,53.75,0.5246967715763099,0.009444756723325573,0.9999224231300493,63545.25640354854
Low permeability,31.0,56.25,0.4793022907483468,0.008562276075103572,0.9999302136359,69592.82226170889
Low permeability,31.0,58.75,0.4386158979705212,0.0077761317680229754,0.999937108851423,75915.27747705833
Low permeability,31.0,61.25,0.4020315023903188,0.007073617375841661,0.9999432302275751,82512.6220495969
Low permeability,31.0,63.75,0.3690389436191312,0.006444054458693725,0.9999486796060407,89384.85597932458
Low permeability,31.0,66.25,0.3392058788727428,0.005878408896729716,0.999953542941445,96531.97926624135
Low permeability,31.0,68.75,0.3121636192560851,0.005368990903154321,0.9999578932113087,103953.99191034725
Low permeability,31.0,71.25,0.28759594611687017,0.004909218181799381,0.9999617927130335,111650.89391164223
Low permeability,31.0,73.75,0.2652302009300794,0.0044934272576016634,0.9999652948932342,119622.68527012634
Low permeability,31.0,76.25,0.24483012732454015,0.004116721931711757,0.9999684458166631,127869.36598579954
Low permeability,31.0,78.75,0.22619007616440487,0.003774850616462758,0.9999712853547721,136390.93605866184
Low permeability,31.0,81.25,0.20913028029629896,0.0034641063332885884,0.9999738481542658,145187.3954887133
Low permeability,31.0,83.75,0.1934929755831036,0.003181244640213833,0.999976164431611,154258.7442759538
Low permeability,31.0,86.25,0.1791391966067668,0.0029234158523725145,0.9999782606288095,163604.98242038343
Low permeability,31.0,88.75,0.16594611407131823,0.0026881087379885442,0.9999801599577983,173226.10992200216
Low permeability,31.0,91.25,0.15380481006301663,0.002473103489430914,0.9999818828548439,183122.12678081
Low permeability,31.0,93.75,0.14261840946484441,0.002276432238112821,0.9999834473617424,193293.03299680696
Low permeability,31.0,96.25,0.13230050279049213,0.0020963457415567955,0.9999848694471491,203738.82856999306
Low permeability,31.0,98.75,0.12277380880711725,0.0019312851486261995,0.9999861632786593,214459.5135003682
Low permeability,31.0,101.25,0.1139690355099296,0.001779857964930103,0.9999873414541686,225455.08778793245
Low permeability,31.0,103.75,0.10582390599591977,0.0016408175095954656,0.9999884151993952,236725.55143268587
Low permeability,31.0,106.25,0.0982823220783858,0.0015130452879774598,0.9999893945371516,248270.90443462835
Low permeability,31.0,108.75,0.09129364347660993,0.0013955358106736283,0.9999902884329278,260091.14679375992
Low permeability,31.0,111.25,0.0848120643984354,0.0012873834736151727,0.9999911049205223,272186.27851008065
Low permeability,31.0,113.75,0.07879607252931105,0.0011877711817273068,0.9999918512108087,284556.2995835904
Low permeability,31.0,116.25,0.07320797801889861,0.001095960453267485,0.9999925337861841,297201.21001428936
Low permeability,31.0,118.75,0.068013502145682,0.001011282786222584,0.999993158482826,310121.0098021774
Low permeability,31.0,121.25,0.06318141704179277,0.0009331321042056794,0.9999937305625252,323315.6989472545
Low permeability,31.0,123.75,0.05868322925273392,0.0008609581287983338,0.9999942547755827,336785.27744952077
Low permeability,31.0,126.25,0.054492901051072795,0.0007942605495328319,0.999994735416018,350529.7453089761
Low permeability,31.0,128.75,0.050586604367632446,0.0007325838827206847,0.9999951763701445,364549.10252562055
Low permeability,31.0,131.25,0.04694250298631042,0.0006755129269158569,0.9999955811594048,378843.3490994541
Low permeability,31.0,133.75,0.04354055929963547,0.0006226687365943011,0.999995952978229,393412.48503047676
Low permeability,31.0,136.25,0.04036236246568055,0.0005737050471471066,0.999996294727559,408256.5103186885
Low permeability,31.0,138.75,0.037390975262341045,0.0005283050939331332,0.9999966090445984,423375.4249640894
Low permeability,31.0,141.25,0.03461079731785365,0.000486178776248735,0.9999968983292596,438769.2289666794
Low permeability,31.0,143.75,0.03200744271938151,0.00044706012391430947,0.99999716476772,454437.9223264585
Low permeability,31.0,146.25,0.029567630274765035,0.0004107050299669006,0.9999974103534385,470381.5050434267
Low permeability,31.0,148.75,0.02727908493448207,0.000376889217861792,0.9999976369059387,486599.977117584
Low permeability,31.0,151.25,0.02513044907830497,0.00034540641576868785,0.9999978460876235,503093.3385489304
Low permeability,31.0,153.75,0.0231112025396948,0.0003160667141185437,0.9999980394188505,519861.58933746594
Low permeability,31.0,156.25,0.021211590385255285,0.00028869508561326463,0.9999982182914686,536904.7294831906
Low permeability,31.0,158.75,0.019422557590402855,0.0002631300495333825,0.999998383980993,554222.7589861043
Low permeability,31.0,161.25,0.017735689858963847,0.00023922246443554328,0.9999985376575675,571815.677846207
Low permeability,31.0,163.75,0.016143159926323352,0.0002168344352781241,0.9999986803958534,589683.4860634991
Low permeability,31.0,166.25,0.014637678765223053,0.0001958383226961845,0.9999988131839589,607826.1836379801
Low permeability,31.0,168.75,0.0132124511821813,0.00017611584360527875,0.9999989369315156,626243.7705696502
Low permeability,31.0,171.25,0.011861135352333723,0.0001575572535802105,0.999999052476992,644936.2468585095
Low permeability,31.0,173.75,0.010577805892569271,0.0001400606025571615,0.9999991605943256,663903.6125045579
Low permeability,31.0,176.25,0.009356920118263641,0.00012353105636909518,0.9999992619989464,683145.8675077953
Low permeability,31.0,178.75,0.00819328716861952,0.00010788027746458949,0.9999993573532532,702663.0118682219
Low permeability,31.0,181.25,0.007082039720399576,9.302585889603806e-05,0.9999994472716005,722455.0455858377
Low permeability,31.0,183.75,0.006018608040354913,7.889080630867319e-05,0.9999995323248471,742521.9686606425
Low permeability,31.0,186.25,0.004998696153480007,6.540306322922112e-05,0.9999996130445085,762863.7810926363
Low permeability,31.0,188.75,0.004018259927853878,5.249507545256347e-05,0.9999996899265563,783480.4828818194
Low permeability,31.0,191.25,0.0030734868976744502,4.0103390765401975e-05,0.999999763434898,804372.0740281915
Low permeability,31.0,193.75,0.0021607776645176566,2.816829063520798e-05,0.9999998340045708,825538.5545317528
Low permeability,31.0,196.25,0.0012767287331633987,1.6633450837234893e-05,0.999999902044676,846979.9243925032
Low permeability,31.0,198.75,0.0004181166527930291,5.4456282977022e-06,0.9999999679410828,868696.1836104424
Low permeability,31.5,1.25,4.325544952393972,0.0,1.0,0.0
Low permeability,31.5,3.75,4.271864290840128,0.0,1.0,0.0
Low permeability,31.5,6.25,4.164456856064183,0.0,1.0,0.0
Low permeability,31.5,8.75,4.003227466259632,0.0,1.0,0.0
Low permeability,31.5,11.25,3.788033634450459,0.0,1.0,0.0
Low permeability,31.5,13.75,3.518685296475114,0.0,1.0,0.0
Low permeability,31.5,16.25,3.1949446531290753,0.0,1.0,0.0
Low permeability,31.5,18.75,2.8165260009379365,0.0,1.0,0.0
Low permeability,31.5,21.25,2.383095535786257,0.048149187559585735,0.9995533537328068,9941.831751672698
Low permeability,31.5,23.75,2.0441204951842855,0.04099212982904169,0.9996226572616045,12415.83596637466
Low permeability,31.5,26.25,1.7725996068141303,0.03528156914821756,0.9996777182828607,15164.729538265727
Low permeability,31.5,28.75,1.5508904529551821,0.030637887926964272,0.9997222887320751,18188.512467345903
Low permeability,31.5,31.25,1.3669809713837702,0.026802680188345755,0.9997589225284914,21487.184753615187
Low permeability,31.5,33.75,1.2124111425270798,0.023594006741049823,0.9997894175189086,25060.746397073577
Low permeability,31.5,36.25,1.0810516226786782,0.020880099968579754,0.9998150753291035,28909.197397721073
Low permeability,31.5,38.75,0.9683537272501918,0.01856321654399564,0.9998368610005692,33032.53775555768
Low permeability,31.5,41.25,0.8708714281933408,0.016569346468337423,0.9998555047659116,37430.767470583385
Low permeability,31.5,43.75,0.7859468597614069,0.014841442356489966,0.99987156902943,42103.8865427982
Low permeability,31.5,46.25,0.7114976148332413,0.013334840217772663,0.9998854936789018,47051.89497220213
Low permeability,31.5,48.75,0.6458693703937123,0.012014086735591466,0.999897627486113,52274.79275879515
Low permeability,31.5,51.25,0.5877315776548158,0.01085069370243389,0.9999082503347358,57772.579902577294
Low permeability,31.5,53.75,0.5360022200735682,0.009821518267468092,0.9999175892553978,63545.25640354854
Low permeability,31.5,56.25,0.48979261008696195,0.008907574603165604,0.9999258301907188,69592.82226170889
Low permeability,31.5,58.75,0.44836626407256286,0.008093148664679684,0.9999331267599112,75915.27747705833
Low permeability,31.5,61.25,0.41110783839724263,0.0073651295551395105,0.9999396068787814,82512.6220495969
Low permeability,31.5,63.75,0.3774993679591022,0.006712498105804591,0.9999453778229531,89384.85597932458
Low permeability,31.5,66.25,0.3471018803572729,0.006125931186739881,0.9999505301449739,96531.97926624135
Low permeability,31.5,68.75,0.31954101871313956,0.0055974923177942275,0.9999551407366845,103953.99191034725
Low permeability,31.5,71.25,0.2944956894654332,0.005120387401893481,0.9999592752465565,111650.89391164223
Low permeability,31.5,73.75,0.2716890179549491,0.004688770140123584,0.9999629900049148,119622.68527012634
Low permeability,31.5,76.25,0.250881082553741,0.004297585734309906,0.9999663335698948,127869.36598579954
Low permeability,31.5,78.75,0.23186303238876854,0.003942444374103162,0.9999693479783641,136390.93605866184
Low permeability,31.5,81.25,0.21445229084990958,0.0036195180969531625,0.9999720697653237,145187.3954887133
Low permeability,31.5,83.75,0.19848861813737037,0.003325456139345952,0.9999745308001509,154258.7442759538
Low permeability,31.5,86.25,0.18383085864490492,0.003057315028866747,0.9999767589768439,163604.98242038343
Low permeability,31.5,88.75,0.17035423820640044,0.002812500511275717,0.9999787787870599,173226.10992200216
Low permeability,31.5,91.25,0.15794810579801136,0.002588719043293174,0.9999806117984309,183122.12678081
Low permeability,31.5,93.75,0.14651403676192382,0.002383937065640341,0.9999822770558527,193293.03299680696
Low permeability,31.5,96.25,0.1359642318414376,0.0021963466416954655,0.9999837914197621,203738.82856999306
Low permeability,31.5,98.75,0.12622015961864966,0.0020243363334999003,0.9999851698525853,214459.5135003682
Low permeability,31.5,101.25,0.11721140029339473,0.0018664664096205601,0.9999864256623278,225455.08778793245
Low permeability,31.5,103.75,0.10887465684667044,0.0017214476538608323,0.9999875707105518,236725.55143268587
Low permeability,31.5,106.25,0.10115290602096164,0.001588123181366161,0.9999886155906198,248270.90443462835
Low permeability,31.5,108.75,0.0939946666178037,0.0014654527777788493,0.9999895697810036,260091.14679375992
Low permeability,31.5,111.25,0.08735336665634955,0.001352499364147786,0.9999904417775954,272186.27851008065
Low permeability,31.5,113.75,0.08118679418067773,0.001248417260138389,0.9999912392082645,284556.2995835904
Low permeability,31.5,116.25,0.07545661911994694,0.0011524419744155228,0.9999919689323441,297201.21001428936
Low permeability,31.5,118.75,0.07012797572633017,0.0010638812967310317,0.9999926371272843,310121.0098021774
Low permeability,31.5,121.25,0.06516909684308053,0.0009821075034364905,0.9999932493643311,323315.6989472545
Low permeability,31.5,123.75,0.060550992668532304,0.0009065505185712014,0.9999938106747983,336785.27744952077
Low permeability,31.5,126.25,0.056247167843474125,0.0008366918976834514,0.9999943256082449,350529.7453089761
Low permeability,31.5,128.75,0.05223337164802246,0.0007720595221817643,0.9999947982836684,364549.10252562055
Low permeability,31.5,131.25,0.04848737688851638,0.0007122229091144004,0.9999952324346562,378843.3490994541
Low permeability,31.5,133.75,0.044988783715746515,0.0006567890555005258,0.9999956314492926,393412.48503047676
Low permeability,31.5,136.25,0.04171884516752956,0.0006053987482129205,0.9999959984055065,408256.5103186885
Low permeability,31.5,138.75,0.038660311690893116,0.0005577232803629038,0.9999963361024399,423375.4249640894
Low permeability,31.5,141.25,0.035797292287772155,0.0005134615235039869,0.9999966470883416,438769.2289666794
Low permeability,31.5,143.75,0.03311513025593566,0.00047233731202725075,0.9999969336854128,454437.9223264585
Low permeability,31.5,146.25,0.030600291774254284,0.000434097102092308,0.9999971980119797,470381.5050434267
Low permeability,31.5,148.75,0.028240265816859875,0.00039850787250537913,0.999997442002313,486599.977117584
Low permeability,31.5,151.25,0.02602347408116734,0.00036535523926970934,0.999997667424372,503093.3385489304
Low permeability,31.5,153.75,0.023939189785822244,0.0003344417592159116,0.9999978758957175,519861.58933746594
Low permeability,31.5,156.25,0.021977464341094814,0.000305585401271742,0.9999980688978034,536904.7294831906
Low permeability,31.5,158.75,0.02012906101994075,0.0002786181666359099,0.9999982477888314,554222.7589861043
Low permeability,31.5,161.25,0.018385394866110426,0.00025338484144797873,0.9999984138153301,571815.677846207
Low permeability,31.5,163.75,0.016738478168986316,0.00022974186755391943,0.9999985681225999,589683.4860634991
Low permeability,31.5,166.25,0.015180870915499578,0.00020755631870252416,0.9999987117641488,607826.1836379801
Low permeability,31.5,168.75,0.01370563569939039,0.00018670497101193757,0.9999988457102265,626243.7705696502
Low permeability,31.5,171.25,0.012306296628803464,0.00016707345785183967,0.9999989708555551,644936.2468585095
Low permeability,31.5,173.75,0.010976801826071551,0.0001485555004237423,0.9999990880263416,663903.6125045579
Low permeability,31.5,176.25,0.009711489159651391,0.0001310522063134978,0.9999991979866464,683145.8675077953
Low permeability,31.5,178.75,0.008505054888482346,0.00011447142915674128,0.9999993014441758,702663.0118682219
Low permeability,31.5,181.25,0.007352524934338523,9.87271833168693e-05,0.9999993990555582,722455.0455858377
Low permeability,31.5,183.75,0.00624922852872166,8.37391081409442e-05,0.9999994914311564,742521.9686606425
Low permeability,31.5,186.25,0.005190774008074533,6.943197694409189e-05,0.9999995791394622,762863.7810926363
Low permeability,31.5,188.75,0.004173026555079247,5.573524638822334e-05,0.9999996627111188,783480.4828818194
Low permeability,31.5,191.25,0.0031920877049659434,4.258264237538686e-05,0.999999742642604,804372.0740281915
Low permeability,31.5,193.75,0.002244276454459327,2.9911778977587457e-05,0.9999998193996121,825538.5545317528
Low permeability,31.5,196.25,0.001326111827546642,1.766380728024868e-05,0.9999998934201622,846979.9243925032
Low permeability,31.5,198.75,0.00043429676693075916,5.783091331438611e-06,0.9999999651174609,868696.1836104424
Low permeability,32.0,1.25,4.395327914564816,0.0,1.0,0.0
Low permeability,32.0,3.75,4.340830456037342,0.0,1.0,0.0
Low permeability,32.0,6.25,4.231789303826522,0.0,1.0,0.0
Low permeability,32.0,8.75,4.0681090213768165,0.0,1.0,0.0
Low permeability,32.0,11.25,3.8496467407425263,0.0,1.0,0.0
Low permeability,32.0,13.75,3.576211890309434,0.0,1.0,0.0
Low permeability,32.0,16.25,3.247566037135487,0.0,1.0,0.0
Low permeability,32.0,18.75,2.863422718045217,0.0,1.0,0.0
Low permeability,32.0,21.25,2.423447243659275,0.049770599240866145,0.9995288286559765,9941.831751672698
Low permeability,32.0,23.75,2.0793159479892487,0.042388141829109785,0.9996017684918398,12415.83596637466
Low permeability,32.0,26.25,1.803632134895752,0.03649666212262033,0.999659732350934,15164.729538265727
Low permeability,32.0,28.75,1.5784949688589207,0.03170493004198276,0.9997066643346906,18188.512467345903
Low permeability,32.0,31.25,1.3917163949183213,0.027746632099803208,0.999745249263865,21487.184753615187
Low permeability,32.0,33.75,1.2347124016760282,0.02443425900667157,0.9997773772057693,25060.746397073577
Low permeability,32.0,36.25,1.1012637750578242,0.02163200677817902,0.9998044166096549,28909.197397721073
Low permeability,32.0,38.75,0.9867551021296608,0.019239135923430895,0.9998273821071758,33032.53775555768
Low permeability,32.0,41.25,0.8876897710580417,0.017179365947003703,0.9998470414941186,37430.767470583385
Low permeability,32.0,43.75,0.8013708729839878,0.01539389768953293,0.9998639861383258,42103.8865427982
Low permeability,32.0,46.25,0.725685384556997,0.013836694142927115,0.9998786786106334,47051.89497220213
Low permeability,32.0,48.75,0.6589546359701631,0.012471210752354637,0.9998914856929293,52274.79275879515
Low permeability,32.0,51.25,0.5998284740539204,0.011268081210873429,0.9999027017442336,57772.579902577294
Low permeability,32.0,53.75,0.5472089187883727,0.010203448193880818,0.9999125655570483,63545.25640354854
Low permeability,32.0,56.25,0.5001941518776906,0.009257738698456069,0.9999212727251136,69592.82226170889
Low permeability,32.0,58.75,0.458036789640414,0.008414751739226772,0.9999289848571239,75915.27747705833
Low permeability,32.0,61.25,0.4201123642718444,0.007660969270576557,0.9999358365360395,82512.6220495969
Low permeability,32.0,63.75,0.3858952145008944,0.006985029128937146,0.9999419406418975,89384.85597932458
Low permeability,32.0,66.25,0.354939830568949,0.006377317242915212,0.999947392469806,96531.97926624135
Low permeability,32.0,68.75,0.3268662665432748,0.0058296487815427305,0.9999522729494174,103953.99191034725
Low permeability,32.0,71.25,0.3013486218874781,0.005335016415384967,0.9999566511863249,111650.89391164223
Low permeability,32.0,73.75,0.27810586460597087,0.004887389778061229,0.9999605864861257,119622.68527012634
Low permeability,32.0,76.25,0.25689445896971724,0.004481554385631432,0.9999641299797849,127869.36598579954
Low permeability,32.0,78.75,0.23750239709158452,0.004112981250973968,0.9999673259388396,136390.93605866184
Low permeability,32.0,81.25,0.21974433218157555,0.003777720585570988,0.9999702128472148,145187.3954887133
Low permeability,32.0,83.75,0.2034575834176572,0.0034723145578735267,0.9999728242804881,154258.7442759538
Low permeability,32.0,86.25,0.18849883567842174,0.003193725243178862,0.99997518963167,163604.98242038343
Low permeability,32.0,88.75,0.17474139718926587,0.0029392747703919186,0.9999773347137632,173226.10992200216
Low permeability,32.0,91.25,0.1620729081311929,0.0027065953270060217,0.9999792822627414,183122.12678081
Low permeability,32.0,93.75,0.15039341606423431,0.002493587182276216,0.9999810523595458,193293.03299680696
Low permeability,32.0,96.25,0.13961375149322974,0.0022983832707053147,0.999982662785837,203738.82856999306
Low permeability,32.0,98.75,0.1296541504000221,0.0021193191730904592,0.9999841293252538,214459.5135003682
Low permeability,32.0,101.25,0.12044308106497308,0.0019549075619584863,0.9999854660196131,225455.08778793245
Low permeability,32.0,103.75,0.11191624072391738,0.0018038163580370594,0.9999866853876668,236725.55143268587
Low permeability,32.0,106.25,0.10401569408939401,0.0016648499861668603,0.9999877986125949,248270.90443462835
Low permeability,32.0,108.75,0.09668913090710987,0.001536933231503279,0.9999888157032821,260091.14679375992
Low permeability,32.0,111.25,0.08988922382120605,0.0014190972865678558,0.9999897456335156,272186.27851008065
Low permeability,32.0,113.75,0.08357307111336107,0.0013104676516839458,0.999990596462513,284556.2995835904
Low permeability,32.0,116.25,0.07770171153543456,0.0012102536093801493,0.9999913754396051,297201.21001428936
Low permeability,32.0,118.75,0.07223970060723119,0.0011177390403995346,0.9999920890954216,310121.0098021774
Low permeability,32.0,121.25,0.06715473950367197,0.0010322743872783048,0.9999927433215371,323315.6989472545
Low permeability,32.0,123.75,0.062417349089803856,0.0009532696028170968,0.9999933434402242,336785.27744952077
Low permeability,32.0,126.25,0.058000582840718976,0.0008801879465404879,0.9999938942656924,350529.7453089761
Low permeability,32.0,128.75,0.05387977335618047,0.0008125405135098507,0.999994400157983,364549.10252562055
Low permeability,32.0,131.25,0.05003230798577558,0.0007498813974789693,0.9999948650705077,378843.3490994541
Low permeability,32.0,133.75,0.04643742975088226,0.0006918034050418311,0.9999952925920718,393412.48503047676
Low permeability,32.0,136.25,0.043076060309511936,0.0006379342496615012,0.9999956859840999,408256.5103186885
Low permeability,32.0,138.75,0.03993064217911143,0.0005879331647239925,0.9999960482136778,423375.4249640894
Low permeability,32.0,141.25,0.036984997826734575,0.0005414878833826171,0.9999963819829354,438769.2289666794
Low permeability,32.0,143.75,0.034224203568610105,0.0004983119402305337,0.9999966897552258,454437.9223264585
Low permeability,32.0,146.25,0.031634476502586856,0.0004581422559926048,0.9999969737784896,470381.5050434267
Low permeability,32.0,148.75,0.02920307293582427,0.00042073697165029923,0.9999972361061433,486599.977117584
Low permeability,32.0,151.25,0.02691819697345034,0.00038587350285896807,0.9999974786157847,503093.3385489304
Low permeability,32.0,153.75,0.02476891810750743,0.00035334678931178183,0.9999977030259689,519861.58933746594
Low permeability,32.0,156.25,0.022745096794108084,0.0003229677169529311,0.9999979109112798,536904.7294831906
Low permeability,32.0,158.75,0.02083731713426318,0.0002945616937305159,0.9999981037158868,554222.7589861043
Low permeability,32.0,161.25,0.019036825883589854,0.0002679673619781994,0.9999982827657605,571815.677846207
Low permeability,32.0,163.75,0.01733547711077102,0.00024303543258361038,0.9999984492796924,589683.4860634991
Low permeability,32.0,166.25,0.01572568190649045,0.0002196276278902354,0.9999986043792524,607826.1836379801
Low permeability,32.0,168.75,0.014200362615505033,0.0001976157218296037,0.9999987490977966,626243.7705696502
Low permeability,32.0,171.25,0.01275291112613165,0.00017688066712683153,0.99999888438863,644936.2468585095
Low permeability,32.0,173.75,0.011377150805061548,0.00015731180059431598,0.9999990111324093,663903.6125045579
Low permeability,32.0,176.25,0.010067301712201845,0.0001388061185503681,0.9999991301438702,683145.8675077953
Low permeability,32.0,178.75,0.008817948771139691,0.00012126761529273723,0.9999992421779463,702663.0118682219
Low permeability,32.0,181.25,0.007624012606641921,0.00010460667833910579,0.9999993479353436,722455.0455858377
Low permeability,32.0,183.75,0.00648072279203302,8.873953483282097e-05,0.9999994480676255,742521.9686606425
Low permeability,32.0,186.25,0.005383593276925161,7.358774411524601e-05,0.9999995431818589,762863.7810926363
Low permeability,32.0,188.75,0.0043283997901098,5.907773199717518e-05,0.9999996338448649,783480.4828818194
Low permeability,32.0,191.25,0.0033111590338910455,4.5140362730176324e-05,0.9999997205871147,804372.0740281915
Low permeability,32.0,193.75,0.002328109505116522,3.1710545092576714e-05,0.9999998039063052,825538.5545317528
Low permeability,32.0,196.25,0.0013756937949597843,1.872686937105965e-05,0.9999998842706459,846979.9243925032
Low permeability,32.0,198.75,0.0004505422344030699,6.131272343461866e-06,0.999999962121888,868696.1836104424
Low permeability,32.5,1.25,4.464212933843656,0.0,1.0,0.0
Low permeability,32.5,3.75,4.408909913441643,0.0,1.0,0.0
Low permeability,32.5,6.25,4.298257518618367,0.0,1.0,0.0
Low permeability,32.5,8.75,4.13216006760841,0.0,1.0,0.0
Low permeability,32.5,11.25,3.9104743257608017,0.0,1.0,0.0
Low permeability,32.5,13.75,3.6330092330067645,0.0,1.0,0.0
Low permeability,32.5,16.25,3.2995257463890897,0.0,1.0,0.0
Low permeability,32.5,18.75,2.9097366714629636,0.0,1.0,0.0
Low permeability,32.5,21.25,2.4633064667067073,0.05140598958931198,0.9995034912816916,9941.831751672698
Low permeability,32.5,23.75,2.1140897664795917,0.043796639616359066,0.9995801798682753,12415.83596637466
Low permeability,32.5,26.25,1.8342999827553341,0.03772301867992956,0.9996411369079837,15164.729538265727
Low permeability,32.5,28.75,1.6057814776302126,0.03278221443964229,0.9996905044164599,18188.512467345903
Low permeability,32.5,31.25,1.4161726658118332,0.028699958363758996,0.9997311020366266,21487.184753615187
Low permeability,32.5,33.75,1.256767279061361,0.025283137560612633,0.9997649148217626,25060.746397073577
Low permeability,32.5,36.25,1.1212574906079251,0.022391887379781303,0.999793380050849,28909.197397721073
Low permeability,32.5,38.75,1.0049620931157974,0.01992245411225053,0.9998175634363684,33032.53775555768
Low permeability,32.5,41.25,0.904334599066829,0.017796273068074034,0.9998382714678613,37430.767470583385
Low permeability,32.5,43.75,0.8166396031478645,0.01595278272961365,0.9998561253496276,42103.8865427982
Low permeability,32.5,46.25,0.7397338945512874,0.01434456476131906,0.9998716110201792,47051.89497220213
Low permeability,32.5,48.75,0.6719147977435744,0.012933976752001608,0.9998851138159304,52274.79275879515
Low permeability,32.5,51.25,0.6118128298918497,0.01169076895713084,0.9998969430095599,57772.579902577294
Low permeability,32.5,53.75,0.5583142712784359,0.010590365222968143,0.9999073495122419,63545.25640354854
Low permeability,32.5,56.25,0.5105043570190699,0.009612601780603271,0.9999165388621843,69592.82226170889
Low permeability,32.5,58.75,0.4676249563044284,0.008740787715883729,0.9999246809009259,75915.27747705833
Low permeability,32.5,61.25,0.42904260523746623,0.007960995325846364,0.9999319170821339,82512.6220495969
Low permeability,32.5,63.75,0.39422405447113423,0.007261517329298046,0.9999383660617923,89384.85597932458
Low permeability,32.5,66.25,0.3627173487614693,0.006632446903775897,0.9999441280231132,96531.97926624135
Low permeability,32.5,68.75,0.3341370317175138,0.00606534931428302,0.999949288057831,103953.99191034725
Low permeability,32.5,71.25,0.30815246347204395,0.00555300265737176,0.9999539188353848,111650.89391164223
Low permeability,32.5,73.75,0.28447851323813717,0.005089191333376961,0.9999580827287924,119622.68527012634
Low permeability,32.5,76.25,0.262868082119643,0.004668540153908803,0.9999618335218083,127869.36598579954
Low permeability,32.5,78.75,0.24310604974310693,0.004286380060286072,0.9999652177903442,136390.93605866184
Low permeability,32.5,81.25,0.22500433824277233,0.00393863864818462,0.9999682760282749,145187.3954887133
Low permeability,32.5,83.75,0.20839786026148838,0.003621750317574777,0.9999710435710226,154258.7442759538
Low permeability,32.5,86.25,0.19314117169925799,0.0033325820675621422,0.9999735513579406,163604.98242038343
Low permeability,32.5,88.75,0.17910569031287835,0.0030683718521551683,0.9999758265652859,173226.10992200216
Low permeability,32.5,91.25,0.16617737169428543,0.002826677088517361,0.9999778931346031,183122.12678081
Low permeability,32.5,93.75,0.15425475728249663,0.002605331422776736,0.9999797722160546,193293.03299680696
Low permeability,32.5,96.25,0.14324732678839833,0.002402408252013628,0.9999814825421733,203738.82856999306
Low permeability,32.5,98.75,0.1330741010999389,0.0022161898049807578,0.9999830407443809,214459.5135003682
Low permeability,32.5,101.25,0.12366245238349323,0.0020451408205396657,0.9999844616221794,225455.08778793245
Low permeability,32.5,103.75,0.11494708643736368,0.0018878860479811814,0.9999857583730117,236725.55143268587
Low permeability,32.5,106.25,0.10686916892832235,0.0017431909393854626,0.9999869427892873,248270.90443462835
Low permeability,32.5,108.75,0.09937557235737199,0.0016099450199750698,0.9999880254278667,260091.14679375992
Low permeability,32.5,111.25,0.09241822476188084,0.0014871475148029647,0.9999890157563547,272186.27851008065
Low permeability,32.5,113.75,0.08595354449953634,0.0013738948842390215,0.9999899222797822,284556.2995835904
Low permeability,32.5,116.25,0.07994194815199826,0.0012693699804996314,0.9999907526506433,297201.21001428936
Low permeability,32.5,118.75,0.0743474207686214,0.0011728325859234384,0.9999915137647505,310121.0098021774
Low permeability,32.5,121.25,0.06913713944826026,0.0010836111331653713,0.9999922118449704,323315.6989472545
Low permeability,32.5,123.75,0.06428114271171559,0.0010010954397763519,0.9999928525145636,336785.27744952077
Low permeability,32.5,126.25,0.059752039312790294,0.0009247303161774475,0.9999934408615795,350529.7453089761
Low permeability,32.5,128.75,0.055524751122488246,0.0008540099279414287,0.9999939814955354,364549.10252562055
Low permeability,32.5,131.25,0.05157628553837913,0.0007884728114448511,0.9999944785974159,378843.3490994541
Low permeability,32.5,133.75,0.04788553355115838,0.0007276974570512443,0.999994935963877,393412.48503047676
Low permeability,32.5,136.25,0.044433090168170576,0.0006712983865906808,0.9999953570464096,408256.5103186885
Low permeability,32.5,138.75,0.041201094369359474,0.0006189226624620502,0.9999957449861037,423375.4249640894
Low permeability,32.5,141.25,0.038173086171044535,0.0005702467745632013,0.9999961026445696,438769.2289666794
Low permeability,32.5,143.75,0.03533387871027346,0.0005249738587433812,0.9999964326314904,454437.9223264585
Low permeability,32.5,146.25,0.032669443547958775,0.0004828312068094373,0.9999967373292156,470381.5050434267
Low permeability,32.5,148.75,0.030166807631292647,0.00044356803349574896,0.9999970189147521,486599.977117584
Low permeability,32.5,151.25,0.027813960562181793,0.00040695347038613206,0.9999972793794601,503093.3385489304
Low permeability,32.5,153.75,0.02559977099451285,0.00037277476068420414,0.9999975205467214,519861.58933746594
Low permeability,32.5,156.25,0.023513911133774594,0.0003408356320739771,0.9999977440878127,536904.7294831906
