id,initial_drug_M,time_s,E_free_M,EI_M,covalent_M,free_drug_M,GSH_adduct_M,cleared_drug_M
W08,0.0001,2160.0,1.4181699615084369e-14,3.181335267436835e-11,9.968172465655604e-09,5.608267452521286e-05,1.237744480663327e-05,3.152988068233559e-05
W08,0.0001,2250.0,1.2880205480793361e-14,2.8218691900096022e-11,9.971768427924022e-09,5.477224041990631e-05,1.2727442367354324e-05,3.24903172256196e-05
W08,0.0001,2340.0,1.1905788530295533e-14,2.5475551626359386e-11,9.974512542614706e-09,5.3494695215657456e-05,1.3066972943330458e-05,3.34283318529179e-05
W08,0.0001,2430.0,1.1187939389663694e-14,2.338221311172902e-11,9.976606598978476e-09,5.224920750217561e-05,1.3396305257938323e-05,3.434448725107403e-05
W08,0.0001,2520.0,1.0671558107108145e-14,2.1784745037454545e-11,9.978204583434035e-09,5.103496690134676e-05,1.371570122662947e-05,3.523933188269535e-05
W08,0.0001,2610.0,1.031359109368158e-14,2.0565681292983173e-11,9.979424005145519e-09,4.985118353513952e-05,1.402541612918782e-05,3.611340034598627e-05
W08,0.0001,2700.0,1.0080402472745324e-14,1.9635382990693036e-11,9.98035453663643e-09,4.869708750698114e-05,1.4325698777626558e-05,3.6967213725472724e-05
W08,0.0001,2790.0,9.945718477377014e-15,1.8925446013548408e-11,9.98106460829757e-09,4.757192839625034e-05,1.4616791679838715e-05,3.780127993385668e-05
W08,0.0001,2880.0,9.889020490781527e-15,1.8383670499548997e-11,9.981606440509556e-09,4.6474974765560474e-05,1.489893119910721e-05,3.8616094045221356e-05
W08,0.0001,2970.0,9.89428863258904e-15,1.797022215714641e-11,9.982019883583816e-09,4.5405513680507774e-05,1.5172347709579453e-05,3.9412138619807075e-05
W08,0.0001,3060.0,9.949019713691914e-15,1.765470309015637e-11,9.982335347919725e-09,4.436285024157429e-05,1.543726574780715e-05,4.01898840205676e-05
W08,0.0001,3150.0,1.0043459054560101e-14,1.7413915839237374e-11,9.982576040731304e-09,4.334630712785731e-05,1.569390416045738e-05,4.094978872172879e-05
W08,0.0001,3240.0,1.0170000762860723e-14,1.723015857986588e-11,9.982759671448966e-09,4.23552241523759e-05,1.594247624827579e-05,4.1692299609518334e-05
W08,0.0001,3330.0,1.0322717775452902e-14,1.7089922068727367e-11,9.982899755243092e-09,4.138895782857248e-05,1.6183189906425496e-05,4.241785227532475e-05
W08,0.0001,3420.0,1.0496995744830611e-14,1.6982897758594516e-11,9.983006605275256e-09,4.04468809478567e-05,1.6416247761251213e-05,4.3126871301389104e-05
W08,0.0001,3510.0,1.068924623589276e-14,1.6901218590358606e-11,9.983088092193e-09,3.952838216775966e-05,1.6641847303608337e-05,4.381977053932126e-05
W08,0.0001,3600.0,1.0896681683440005e-14,1.6838880938476433e-11,9.983150222409435e-09,3.863286561054542e-05,1.686018101880667e-05,4.44969533815446e-05
W08,0.0001,3690.0,1.11171413547255e-14,1.6791303729088615e-11,9.983197579159152e-09,3.775975047202254e-05,1.7071436513251922e-05,4.5158813025842685e-05
W08,0.0001,3780.0,1.1348955473260844e-14,1.6754990540171515e-11,9.983233660533952e-09,3.69084706401285e-05,1.727579663792339e-05,4.5805732733297065e-05
W08,0.0001,3870.0,1.1590830846144138e-14,1.6727273240845212e-11,9.983261135957905e-09,3.607847432327645e-05,1.7473439608691128e-05,4.643808607962324e-05
W08,0.0001,3960.0,1.1841787703130235e-14,1.6706115970360668e-11,9.983282042271531e-09,3.526922368811643e-05,1.766453912358535e-05,4.7056237200140014e-05
W08,0.0001,4050.0,1.210105248639016e-14,1.668996491833383e-11,9.983297934058774e-09,3.4480194506347635e-05,1.784926447713551e-05,4.7660541028617904e-05
W08,0.0001,4140.0,1.2368066205968747e-14,1.6677634039643062e-11,9.983309997923747e-09,3.3710875810472404e-05,1.802778067181476e-05,4.8251343530080904e-05
W08,0.0001,4230.0,1.2642389625621051e-14,1.666821857201297e-11,9.983319139067959e-09,3.2960769558460904e-05,1.8200248526599486e-05,4.882898192758199e-05
W08,0.0001,4320.0,1.2923703017502904e-14,1.6661028163161088e-11,9.983326048163419e-09,3.2229390306789377e-05,1.8366824782818083e-05,4.9393784923316244e-05
W08,0.0001,4410.0,1.3211771475849846e-14,1.6655535517699534e-11,9.983331252740421e-09,3.1516264891385297e-05,1.8527662207439888e-05,4.99460729143866e-05
W08,0.0001,4500.0,1.3506428087254532e-14,1.6651338467296473e-11,9.983335155134213e-09,3.082093211732422e-05,1.868290969353086e-05,5.048615820265134e-05
W08,0.0001,4590.0,1.3807558275622165e-14,1.66481301201164e-11,9.983338062351205e-09,3.0142942455858913e-05,1.8832712358335502e-05,5.1014345199613147e-05
W08,0.0001,4680.0,1.4115088540818798e-14,1.6645676388702613e-11,9.983340208552353e-09,2.9481857749533843e-05,1.8977211638741174e-05,5.1530930625840085e-05
W08,0.0001,4770.0,1.4428976829226674e-14,1.664379847577245e-11,9.983341772576995e-09,2.8837250924181686e-05,1.9116545384514488e-05,5.2036203705732805e-05
W08,0.0001,4860.0,1.4749205568999046e-14,1.664235979252378e-11,9.983342891031502e-09,2.8208705708401057e-05,1.925084794911565e-05,5.2530446357232514e-05
W08,0.0001,4950.0,1.507577624861909e-14,1.6641256255892146e-11,9.983343667997455e-09,2.7595816360665112e-05,1.938025027804244e-05,5.3013933376368236e-05
W08,0.0001,5040.0,1.540870478546198e-14,1.664040849098678e-11,9.983344182833823e-09,2.6998187402875646e-05,1.950487999508747e-05,5.34869326174456e-05
W08,0.0001,5130.0,1.5748018249514028e-14,1.6639755978684614e-11,9.983344496032661e-09,2.6415433361058725e-05,1.962486148628347e-05,5.394970516840583e-05
W08,0.0001,5220.0,1.6093751854717343e-14,1.6639252374421486e-11,9.98334465390332e-09,2.584717851132312e-05,1.974031598214477e-05,5.440250552262586e-05
W08,0.0001,5310.0,1.644594679021613e-14,1.6638862259295485e-11,9.98334469182351e-09,2.529305663342285e-05,1.9851361637447026e-05,5.4845581745576076e-05
W08,0.0001,5400.0,1.6804648853442803e-14,1.6638558665429966e-11,9.983344636715313e-09,2.475271077072137e-05,1.9958113608934466e-05,5.527917563714881e-05
W08,0.0001,5490.0,1.716990705913772e-14,1.663832108078048e-11,9.983344509041756e-09,2.4225792995978513e-05,2.0060684131142085e-05,5.57035228900493e-05
W08,0.0001,5580.0,1.7541772140358493e-14,1.6638133853973508e-11,9.983344324403482e-09,2.3711964182759675e-05,2.0159182590397678e-05,5.611885324438441e-05
W08,0.0001,5670.0,1.7920296025851446e-14,1.6637985069245965e-11,9.983344094664324e-09,2.3210893783664487e-05,2.0253715596616127e-05,5.652539063763968e-05
W08,0.0001,5760.0,1.830553130321279e-14,1.6637865536838956e-11,9.983343828961452e-09,2.272225961102685e-05,2.0344387054293615e-05,5.692335335298506e-05
W08,0.0001,5850.0,1.8697530426123124e-14,1.6637768255112974e-11,9.983343534244056e-09,2.224574762689151e-05,2.0431298230498634e-05,5.731295416130738e-05
W08,0.0001,5940.0,1.9096344828620982e-14,1.663768789082435e-11,9.983343215793941e-09,2.1781051737296315e-05,2.0514547821469076e-05,5.7694400460330946e-05
W08,0.0001,6030.0,1.9502024785090138e-14,1.663762031325781e-11,9.983342877691552e-09,2.1327873587676472e-05,2.0594232018846088e-05,5.806789441297945e-05
W08,0.0001,6120.0,1.9914619637617954e-14,1.6637562493386363e-11,9.983342522916571e-09,2.0885922373159812e-05,2.0670444571087084e-05,5.8433633075667716e-05
W08,0.0001,6210.0,2.033417810118741e-14,1.66375120972987e-11,9.983342153754195e-09,2.0454914644313187e-05,2.0743276846351434e-05,5.8791808529669547e-05
W08,0.0001,6300.0,2.076074620875671e-14,1.663746734704574e-11,9.98334177193634e-09,2.0034574121746107e-05,2.0812817892518693e-05,5.914260800649594e-05
W08,0.0001,6390.0,2.1194367414252743e-14,1.6637426887725617e-11,9.983341378774455e-09,1.9624631515666137e-05,2.087915449560374e-05,5.9486214009924487e-05
W08,0.0001,6480.0,2.1635081540368163e-14,1.6637389657736162e-11,9.983340975290319e-09,1.9224824345196455e-05,2.0942371238248906e-05,5.982280443818972e-05
W08,0.0001,6570.0,2.208292767143566e-14,1.663735485045843e-11,9.983340562251466e-09,1.883489677089191e-05,2.100255055394325e-05,6.015255269724776e-05
W08,0.0001,6660.0,2.2537943044191927e-14,1.6637321801921972e-11,9.983340140284629e-09,1.8454599414887442e-05,2.105977278524571e-05,6.047562782240479e-05
W08,0.0001,6750.0,2.30001642638361e-14,1.6637290086237382e-11,9.983339709779095e-09,1.808368922230847e-05,2.111411622865005e-05,6.0792194572041635e-05
W08,0.0001,6840.0,2.3469626642934087e-14,1.6637259303155434e-11,9.983339271099796e-09,1.7721929263556646e-05,2.116565719859093e-05,6.110241356132204e-05
W08,0.0001,6930.0,2.394635168857588e-14,1.6637229244277805e-11,9.98333882443363e-09,1.7369088628561768e-05,2.1214470061676734e-05,6.140644133370785e-05
W08,0.0001,7020.0,2.4430360571951357e-14,1.6637199715219883e-11,9.983338369953804e-09,1.7024942221699736e-05,2.126062730308085e-05,6.170443049964977e-05
W08,0.0001,7110.0,2.4921680621638786e-14,1.663717058445043e-11,9.983337907764524e-09,1.6689270665798462e-05,2.1304199557616767e-05,6.199652980150644e-05
W08,0.0001,7200.0,2.542033026816105e-14,1.663714174115273e-11,9.983337437958176e-09,1.636186011063388e-05,2.1345255671733564e-05,6.228288424305288e-05
W08,0.0001,7290.0,2.592632366552373e-14,1.6637113110943132e-11,9.983336960594987e-09,1.604250213367678e-05,2.1383862735646115e-05,6.256363515660341e-05
W08,0.0001,7380.0,2.6439673307604614e-14,1.663708463145886e-11,9.98333647572483e-09,1.5730993577830413e-05,2.142008613586392e-05,6.283892031274533e-05
W08,0.0001,7470.0,2.6960386222326505e-14,1.66370562757e-11,9.983335983367675e-09,1.5427136436022765e-05,2.145398959255115e-05,6.310887399838646e-05
W08,0.0001,7560.0,2.7488466774547412e-14,1.6637027951075017e-11,9.983335483611747e-09,1.513073765562803e-05,2.1485635222841262e-05,6.337362714901916e-05
W08,0.0001,7650.0,2.8023915977227143e-14,1.6636999699647628e-11,9.983334976413972e-09,1.4841609164707686e-05,2.151508353233963e-05,6.363330733097659e-05
W08,0.0001,7740.0,2.8566729788931146e-14,1.663697146502789e-11,9.98333446183478e-09,1.4559567542749753e-05,2.154239352171649e-05,6.388803896410048e-05
W08,0.0001,7830.0,2.911690072314472e-14,1.663694323108539e-11,9.983333939897788e-09,1.4284434038711057e-05,2.1567622680863823e-05,6.413794330954201e-05
W08,0.0001,7920.0,2.967441837802013e-14,1.663691502829856e-11,9.98333341058292e-09,1.4016034486918933e-05,2.159082701611937e-05,6.438313852663611e-05
W08,0.0001,8010.0,3.023926727907174e-14,1.6636886849565124e-11,9.983332873912753e-09,1.3754199013750557e-05,2.1612061145224235e-05,6.462373987126447e-05
W08,0.0001,8100.0,3.0811427586586694e-14,1.6636858707077244e-11,9.983332329894934e-09,1.3498762150839014e-05,2.163137826067151e-05,6.485985961930088e-05
W08,0.0001,8190.0,3.1390875486958636e-14,1.6636830617365842e-11,9.983331778536743e-09,1.3249562553860575e-05,2.1648830220744085e-05,6.50916072567862e-05
W08,0.0001,8280.0,3.1977582825419016e-14,1.663680259755513e-11,9.983331219849217e-09,1.3006442950000342e-05,2.1664467566520086e-05,6.531908951545714e-05
W08,0.0001,8370.0,3.2571516834716025e-14,1.6636774655525102e-11,9.983330653857237e-09,1.2769250117251825e-05,2.1678339528572407e-05,6.554241038674727e-05
W08,0.0001,8460.0,3.3172640237536776e-14,1.6636746804016995e-11,9.983330080585342e-09,1.2537834617668124e-05,2.169049411332396e-05,6.576167130218055e-05
W08,0.0001,8550.0,3.378091218331883e-14,1.663671905718801e-11,9.983329500060225e-09,1.2312050857587493e-05,2.1700978083548234e-05,6.597697109264517e-05
W08,0.0001,8640.0,3.439628743217924e-14,1.6636691425218737e-11,9.983328912316946e-09,1.2091756906968842e-05,2.1709837016855574e-05,6.618840611057186e-05
W08,0.0001,8730.0,3.501871599936794e-14,1.6636663913649042e-11,9.983328317399949e-09,1.1876814390284442e-05,2.1717115341013574e-05,6.63960703037207e-05
W08,0.0001,8820.0,3.564814326313937e-14,1.6636636546858596e-11,9.983327715339475e-09,1.166708851747241e-05,2.172285632392453e-05,6.66000551942512e-05
W08,0.0001,8910.0,3.628451056642586e-14,1.663660933238675e-11,9.983327106186643e-09,1.1462447806537834e-05,2.1727102163428478e-05,6.68004500663182e-05
W08,0.0001,9000.0,3.692775412127132e-14,1.663658228580994e-11,9.983326489989664e-09,1.1262764144704193e-05,2.1729893967504042e-05,6.69973419247195e-05
W08,0.0001,9090.0,3.757780476320523e-14,1.6636555427329697e-11,9.983325866797503e-09,1.106791269658195e-05,2.173127178399595e-05,6.71908155569999e-05
W08,0.0001,9180.0,3.8234589147638056e-14,1.6636528776252468e-11,9.983325236664197e-09,1.0877771695118429e-05,2.173127466829083e-05,6.738095367482532e-05
W08,0.0001,9270.0,3.889803063421733e-14,1.66365023471815e-11,9.98332459965178e-09,1.0692222539624798e-05,2.1729940651580037e-05,6.756783684769318e-05
W08,0.0001,9360.0,3.9568047527280454e-14,1.663647615786647e-11,9.983323955824203e-09,1.0511149588616918e-05,2.1727306807923265e-05,6.775154364302785e-05
W08,0.0001,9450.0,4.0244553501274684e-14,1.6636450227605647e-11,9.983323305248489e-09,1.0334440093982529e-05,2.172340927555927e-05,6.793215067070273e-05
W08,0.0001,9540.0,4.0927460406229324e-14,1.6636424568793036e-11,9.983322648000397e-09,1.0161984250210983e-05,2.17182832409663e-05,6.810973254975016e-05
W08,0.0001,9630.0,4.161667468958178e-14,1.663639919654314e-11,9.983321984158364e-09,9.993674935024749e-06,2.1711963022827904e-05,6.8284362083764e-05
W08,0.0001,9720.0,4.231209777888276e-14,1.6636374125910923e-11,9.983321313805906e-09,9.829407767785419e-06,2.1704482053122697e-05,6.845611022140397e-05
W08,0.0001,9810.0,4.3013623127217574e-14,1.6636349377176545e-11,9.983320637029293e-09,9.669081047121381e-06,2.169587289731473e-05,6.86250460985775e-05
W08,0.0001,9900.0,4.3721142816209714e-14,1.663632496439876e-11,9.983319953922382e-09,9.512595571080676e-06,2.168616731257515e-05,6.879123716006531e-05
W08,0.0001,9990.0,4.443454617097146e-14,1.663630090297709e-11,9.983319264580449e-09,9.35985470333038e-06,2.1675396226348896e-05,6.895474911475526e-05
W08,0.0001,10080.0,4.515371817228343e-14,1.6636277208390054e-11,9.983318569103034e-09,9.210764236313654e-06,2.1663589780654198e-05,6.911564602818585e-05
W08,0.0001,10170.0,4.587853851130075e-14,1.663625389647698e-11,9.983317867594608e-09,9.065232305994584e-06,2.1650777359681035e-05,6.92739903802029e-05
W08,0.0001,10260.0,4.660888510668582e-14,1.6636230981468943e-11,9.98331716016302e-09,8.923169453699549e-06,2.163698756976877e-05,6.942984302314054e-05
W08,0.0001,10350.0,4.7344631600530855e-14,1.663620847836982e-11,9.983316446919626e-09,8.784488400969714e-06,2.162224831229322e-05,6.958326333408167e-05
W08,0.0001,10440.0,4.8085648078447554e-14,1.663618640178374e-11,9.983315727979734e-09,8.649104097275599e-06,2.1606586768217652e-05,6.973430918259238e-05
W08,0.0001,10530.0,4.883179884366455e-14,1.663616476697291e-11,9.98331500346378e-09,8.516933691825698e-06,2.1590029407217548e-05,6.988303694978853e-05
W08,0.0001,10620.0,4.958294675523847e-14,1.663614358827393e-11,9.983314273494567e-09,8.387896356756107e-06,2.1572602044919014e-05,7.002950164790781e-05
W08,0.0001,10710.0,5.0338951338399956e-14,1.6636122879057203e-11,9.9833135381992e-09,8.261913347585311e-06,2.1554329823325343e-05,7.017375687942828e-05
W08,0.0001,10800.0,5.1099669479053734e-14,1.663610265151003e-11,9.983312797708607e-09,8.138907923227171e-06,2.1535237236709986e-05,7.031585489116249e-05
W08,0.0001,10890.0,5.1864954058668195e-14,1.6636082918157733e-11,9.98331205215738e-09,8.018805233343762e-06,2.1515348168082865e-05,7.04558466504383e-05
W08,0.0001,10980.0,5.2634656274523046e-14,1.6636063690992015e-11,9.983311301682329e-09,7.901532378148188e-06,2.1494685869828015e-05,7.059378180465843e-05
W08,0.0001,11070.0,5.3408624444824735e-14,1.6636044980976944e-11,9.983310546424174e-09,7.787018265824912e-06,2.14732730098602e-05,7.072970877772349e-05
W08,0.0001,11160.0,5.418670439676137e-14,1.6636026798421126e-11,9.983309786526778e-09,7.675193589338426e-06,2.1451131679130926e-05,7.086367478571734e-05
W08,0.0001,11250.0,5.496873859453329e-14,1.6636009155184864e-11,9.983309022135816e-09,7.565990850445627e-06,2.142828338385287e-05,7.099572582067022e-05
W08,0.0001,11340.0,5.575456812263507e-14,1.663599206110897e-11,9.983308253400363e-09,7.459344195870432e-06,2.1404749098534488e-05,7.112590676134962e-05
W08,0.0001,11430.0,5.654403188047508e-14,1.663597552591254e-11,9.983307480471802e-09,7.3551894577243755e-06,2.1380549252892458e-05,7.125426134592718e-05
W08,0.0001,11520.0,5.733696748725637e-14,1.6635959558047403e-11,9.98330670350406e-09,7.253464119792069e-06,2.1355703742764494e-05,7.138083219478038e-05
W08,0.0001,11610.0,5.813321018534109e-14,1.6635944166361442e-11,9.983305922653048e-09,7.154107195969683e-06,2.1330231969461557e-05,7.150566089270196e-05
W08,0.0001,11700.0,5.893259457874597e-14,1.6635929358132165e-11,9.983305138076884e-09,7.057059278150653e-06,2.1304152824263547e-05,7.162878795651838e-05
W08,0.0001,11790.0,5.973495423368177e-14,1.6635915139724015e-11,9.983304349935638e-09,6.962262457474264e-06,2.1277484713912277e-05,7.17502528883484e-05
W08,0.0001,11880.0,6.0540121449075e-14,1.663590151700758e-11,9.98330355839114e-09,6.869660255939012e-06,2.125024558274892e-05,7.187009422185216e-05
W08,0.0001,11970.0,6.1347926671054e-14,1.6635888496392528e-11,9.983302763606531e-09,6.779197672433548e-06,2.1222452897810222e-05,7.198834949110414e-05
W08,0.0001,12060.0,6.215820017192989e-14,1.6635876082868712e-11,9.983301965746555e-09,6.6908210628839195e-06,2.11941236876275e-05,7.210505531164677e-05
W08,0.0001,12150.0,6.297077160396292e-14,1.6635864280783183e-11,9.983301164977208e-09,6.604478127875575e-06,2.1165274546231962e-05,7.222024738886322e-05
W08,0.0001,12240.0,6.378547017550812e-14,1.6635853094113418e-11,9.983300361465305e-09,6.520117943413109e-06,2.1135921623194878e-05,7.233396049717747e-05
W08,0.0001,12330.0,6.460212459147316e-14,1.6635842526274643e-11,9.983299555378728e-09,6.4376908168749265e-06,2.110608067025848e-05,7.24462285774687e-05
W08,0.0001,12420.0,6.542056384993403e-14,1.663583257981557e-11,9.98329874688593e-09,6.357148324940976e-06,2.1075767029055577e-05,7.255708471142398e-05
W08,0.0001,12510.0,6.624061920997241e-14,1.663582325486536e-11,9.98329793615552e-09,6.2784433033345695e-06,2.1044995634428666e-05,7.266656112847737e-05
W08,0.0001,12600.0,6.706212085101978e-14,1.6635814552082478e-11,9.983297123356662e-09,6.201529732444307e-06,2.1013781051456496e-05,7.27746892831613e-05
W08,0.0001,12690.0,6.788489990452253e-14,1.6635806471306965e-11,9.983296308658383e-09,6.126362775403066e-06,2.0982137463124688e-05,7.288149982935713e-05
W08,0.0001,12780.0,6.870878753046046e-14,1.6635799012670926e-11,9.983295492229393e-09,6.052898747326168e-06,2.0950078680282654e-05,7.298702264109994e-05
W08,0.0001,12870.0,6.953361711063543e-14,1.663579217431505e-11,9.98329467423817e-09,5.981095030194261e-06,2.0917618169197298e-05,7.309128687014203e-05
