ligand,site,total_l_M,free_l_M,free_u_M,target_U1_occupancy,inclusion_proxy_percent,offtarget_inclusion_proxy_percent,target_ligand_occupancy,ligand_mass_error_M,u1_mass_error_M
Flexible bis-intercalator model,mutant scenario,2.511886431509582e-08,2.511759066945522e-08,9.92404996718026e-08,0.01627096443586235,1.627096443586235,2.4231946644340554,2.5804670144585045e-06,2.9480717031389906e-21,4.539567201691016e-21
Flexible bis-intercalator model,mutant scenario,2.9286445646252374e-08,2.9284960695714278e-08,9.924038870162812e-08,0.016270947233744337,1.6270947233744337,2.4235646796964705,3.0086023615215867e-06,4.010171609657078e-21,4.552802091491864e-21
Flexible bis-intercalator model,mutant scenario,3.4145488738336004e-08,3.414375742841961e-08,9.924025932216755e-08,0.0162709271779089,1.62709271779089,2.4239960782706556,3.507771063884261e-06,5.4527745979495584e-21,4.566036981292713e-21
Flexible bis-intercalator model,mutant scenario,3.981071705534969e-08,3.980869851698437e-08,9.924010847986868e-08,0.016270903795013156,1.6270903795013156,2.424499041819582,4.0897584112591525e-06,7.404920843574704e-21,4.579271871093561e-21
Flexible bis-intercalator model,mutant scenario,4.641588833612773e-08,4.6413534921450984e-08,9.923993261484327e-08,0.016270876533226536,1.6270876533226537,2.425085440316186,4.768304982669853e-06,1.0071751138445665e-20,4.579271871093561e-21
Flexible bis-intercalator model,mutant scenario,5.411695265464637e-08,5.411420881298736e-08,9.923972757696367e-08,0.016270844749225293,1.6270844749225293,2.425769111808194,5.559431035551443e-06,-1.3373856143757351e-20,4.59250676089441e-21
Flexible bis-intercalator model,mutant scenario,6.30957344480193e-08,6.309253541575506e-08,9.923948852807625e-08,0.016270807693035266,1.6270807693035265,2.426566188474231,6.4818147079436705e-06,-1.2930487335428929e-20,4.59250676089441e-21
Flexible bis-intercalator model,mutant scenario,7.356422544596421e-08,7.356049571918832e-08,9.923920982804195e-08,0.016270764490368045,1.6270764490368044,2.4274954766063983,7.5572329593192815e-06,-1.14746494573356e-20,4.605741650695258e-21
Flexible bis-intercalator model,mutant scenario,8.576958985908945e-08,8.576524141345367e-08,9.9238884901939e-08,0.016270714122037528,1.6270714122037528,2.4285788994052004,8.811075655562982e-06,-8.4967992521447e-21,4.632211430296955e-21
Flexible bis-intercalator model,mutant scenario,1e-07,9.999493021581514e-08,9.923850608532721e-08,0.01627065539997655,1.627065539997655,2.4298420129248806,1.0272944928585376e-05,-3.255782891008717e-21,4.632211430296955e-21
Flexible bis-intercalator model,mutant scenario,1.1659144011798311e-07,1.1658552936192897e-07,9.92380644439683e-08,0.016270586939294927,1.6270586939294926,2.4313146071926,1.1977353951887653e-05,0.0,4.6719160996995e-21
Flexible bis-intercalator model,mutant scenario,1.3593563908785243e-07,1.3592874789464947e-07,9.923754956380948e-08,0.01627050712572928,1.627050712572928,2.433031406479138,1.396454161711278e-05,0.0,4.685150989500349e-21
Flexible bis-intercalator model,mutant scenario,1.584893192461114e-07,1.5848128503419893e-07,9.923694930636044e-08,0.01627041407773049,1.6270414077730488,2.435032884962679,1.6281422328307985e-05,0.0,4.711620769102046e-21
Flexible bis-intercalator model,mutant scenario,1.8478497974222906e-07,1.8477561298670157e-07,9.923624952380599e-08,0.01627030560231224,1.627030560231224,2.437366216647072,1.8982693314316127e-05,-2.6469779601696886e-23,4.7380905487037425e-21
Flexible bis-intercalator model,mutant scenario,2.1544346900318867e-07,2.1543254877673757e-07,9.92354337272904e-08,0.01627017914364439,1.627017914364439,2.4400863814236065,2.2132125569960453e-05,-2.6469779601696886e-23,4.777795218106288e-21
Flexible bis-intercalator model,mutant scenario,2.5118864315095823e-07,2.5117591192902165e-07,9.923448270076071e-08,0.016270031723212258,1.627003172321226,2.4432574526589383,2.5804068860243488e-05,0.0,4.817499887508833e-21
Flexible bis-intercalator model,mutant scenario,2.928644564625237e-07,2.9284961407201157e-07,9.923337405154977e-08,0.016269859870176737,1.6269859870176737,2.4469540957158054,3.0085206259606072e-05,0.0,4.870439446712227e-21
Flexible bis-intercalator model,mutant scenario,3.414548873833601e-07,3.4143758395482354e-07,9.923208168749285e-08,0.01626965954035554,1.626965954035554,2.45126331143788,3.507659956777292e-05,0.0,4.923379005915621e-21
Flexible bis-intercalator model,mutant scenario,3.981071705534969e-07,3.980869983140643e-07,9.923057520878152e-08,0.016269426022000554,1.6269426022000555,2.4562864639315842,4.089607378133712e-05,0.0,5.0027883447207114e-21
Flexible bis-intercalator model,mutant scenario,4.6415888336127725e-07,4.641353670796415e-07,9.922881920094172e-08,0.016269153826265644,1.6269153826265643,2.4621416380361016,4.7680996764587174e-05,0.0,5.082197683525802e-21
Flexible bis-intercalator model,mutant scenario,5.411695265464637e-07,5.411421124111871e-07,9.922677241325422e-08,0.01626883655994044,1.626883655994044,2.468966378770247,5.5591519538323424e-05,1.0587911840678754e-22,5.174841912131741e-21
Flexible bis-intercalator model,mutant scenario,6.30957344480193e-07,6.309253871580591e-07,9.922438680459129e-08,0.016268466777664352,1.6268466777664352,2.476920872862209,6.481435340526736e-05,0.0,5.280721030538529e-21
Flexible bis-intercalator model,mutant scenario,7.356422544596422e-07,7.356050020411389e-07,9.922160643600089e-08,0.016268035810428683,1.6268035810428683,2.486191641278874,7.556717270296959e-05,0.0,5.413069928547013e-21
Flexible bis-intercalator model,mutant scenario,8.576958985908945e-07,8.576524750845322e-07,9.921836618641185e-08,0.016267533566720203,1.6267533566720203,2.496995821534283,8.810374660696915e-05,1.0587911840678754e-22,5.5718886061571944e-21
Flexible bis-intercalator model,mutant scenario,1e-06,9.999493849854016e-07,9.921459026455047e-08,0.016266948302156345,1.6266948302156345,2.5095861295033304,0.00010271992043061296,0.0,5.7836468429707695e-21
Flexible bis-intercalator model,mutant scenario,1.1659144011798312e-06,1.1658554061707156e-06,9.921019048655456e-08,0.01626626635291121,1.626626635291121,2.5242566024854427,0.0001197605866673647,0.0,6.0218748593860415e-21
Flexible bis-intercalator model,mutant scenario,1.3593563908785242e-06,1.3592876318802002e-06,9.92050642848685e-08,0.016265471827636734,1.6265471827636733,2.5413492382750777,0.00013962780903972117,0.0,6.299807545203859e-21
Flexible bis-intercalator model,mutant scenario,1.584893192461114e-06,1.5848130581323813e-06,9.919909240985548e-08,0.016264546251954767,1.6264546251954768,2.561261658824174,0.0001627902895663415,0.0,6.643914680025918e-21
Flexible bis-intercalator model,mutant scenario,1.8478497974222906e-06,1.847756412168275e-06,9.919213628126728e-08,0.016263468158948274,1.6263468158948275,2.58445594140627,0.0001897943997222052,0.0,7.05419626385222e-21
Flexible bis-intercalator model,mutant scenario,2.1544346900318822e-06,2.15432587126221e-06,9.918403494242307e-08,0.016262212618440915,1.6262212618440914,2.611468774492085,0.00022127703281789839,0.0,7.583591855886158e-21
Flexible bis-intercalator model,mutant scenario,2.5118864315095823e-06,2.511759640195669e-06,9.917460156590715e-08,0.01626075069726149,1.626075069726149,2.64292310902179,0.00025798057653169765,0.0,8.218866566326883e-21
Flexible bis-intercalator model,mutant scenario,2.9286445646252375e-06,2.9284968481822243e-06,9.916361945615577e-08,0.016259048842202473,1.6259048842202473,2.679541487229536,0.0003007703529665513,0.0,9.039429733979486e-21
Flexible bis-intercalator model,mutant scenario,3.414548873833601e-06,3.4143768002383754e-06,9.915083749197163e-08,0.016257068177081765,1.6257068177081766,2.7221612389476024,0.0003506549296642346,0.0,1.0071751138445665e-20
Flexible bis-intercalator model,mutant scenario,3.981071705534969e-06,3.98087128747478e-06,9.913596495149503e-08,0.016254763705319867,1.6254763705319868,2.7717517370190863,0.00040880976980726556,0.0,1.139524011853051e-20
Flexible bis-intercalator model,mutant scenario,4.641588833612782e-06,4.64135544134394e-06,9.911866566444666e-08,0.016252083409908014,1.6252083409908014,2.8294338958220977,0.0004766047646245897,8.470329472543003e-22,1.3115775792640807e-20
Flexible bis-intercalator model,mutant scenario,5.411695265464638e-06,5.411423526954796e-06,9.909855144285854e-08,0.016248967243780416,1.6248967243780417,2.8965020755643103,0.0005556362771743458,0.0,1.5405411728187587e-20
Flexible bis-intercalator model,mutant scenario,6.30957344480193e-06,6.309257131642675e-06,9.907517475376751e-08,0.016245346005695334,1.6245346005695334,2.9744485141318373,0.0006477644257244164,0.0,1.8462671272183578e-20
Flexible bis-intercalator model,mutant scenario,7.356422544596406e-06,7.3560544421196784e-06,9.904802061772609e-08,0.016241140100141386,1.6241140100141387,3.0649903403210685,0.0007551564485285427,0.0,2.269783600845508e-20
Flexible bis-intercalator model,mutant scenario,8.576958985908945e-06,8.576530745940772e-06,9.901649774831579e-08,0.016236258184971666,1.6236258184971666,3.1700991176429043,0.0008803371216384981,1.6940658945086007e-21,-2.1387581918171084e-20
Flexible bis-intercalator model,mutant scenario,1e-05,9.999501974764202e-06,9.89799289941517e-08,0.016230595718076987,1.6230595718076988,3.292032714664049,0.001026247349287646,0.0,-1.2930487335428929e-20
Flexible bis-intercalator model,mutant scenario,1.165914401179831e-05,1.1658565067675518e-05,9.893754120865767e-08,0.01622403342484397,1.622403342484397,3.43336908164051,0.0011963122140919405,-1.6940658945086007e-21,-4.896909226313924e-22
Flexible bis-intercalator model,mutant scenario,1.359356390878524e-05,1.3592891218982142e-05,9.888845476329402e-08,0.01621643572287348,1.6216435722873481,3.5970412175340645,0.0013945199634679455,1.6940658945086007e-21,0.0
Flexible bis-intercalator model,mutant scenario,1.584893192461114e-05,1.584815074035548e-05,9.883167303626974e-08,0.016207649159349906,1.6207649159349906,3.7863722180385606,0.001625513620584662,0.0,1.3234889800848443e-23
Flexible bis-intercalator model,mutant scenario,1.8478497974222908e-05,1.8477591374936447e-05,9.87660723623321e-08,0.016197500941366794,1.6197500941366794,4.005108785950511,0.0018946971436155965,0.0,0.0
Flexible bis-intercalator model,mutant scenario,2.1544346900318823e-05,2.154329552440805e-05,9.869039312130507e-08,0.01618579767063892,1.6185797670638922,4.2574509445121205,0.0022083583159062154,0.0,-1.3234889800848443e-23
Flexible bis-intercalator model,mutant scenario,2.5118864315095822e-05,2.511764607462057e-05,9.860323287693772e-08,0.01617232443189809,1.6172324431898089,4.548074913994934,0.002573810830393089,0.0,0.0
Flexible bis-intercalator model,mutant scenario,2.9286445646252374e-05,2.9285035430867795e-05,9.850304275187856e-08,0.016156844428653117,1.6156844428653117,4.882145197547127,0.0029995583306070303,0.0,1.3234889800848443e-23
Flexible bis-intercalator model,mutant scenario,3.414548873833601e-05,3.414385811662372e-05,9.838812853014307e-08,0.016139099409444385,1.6139099409444384,5.265310903460139,0.0034954834812675824,0.0,0.0
Flexible bis-intercalator model,mutant scenario,3.9810717055349695e-05,3.98088339850007e-05,9.825665829587525e-08,0.01611881117913165,1.6118811179131651,5.703680272554959,0.004073065452986272,0.0,0.0
Flexible bis-intercalator model,mutant scenario,4.641588833612782e-05,4.641371689839774e-05,9.810667871201479e-08,0.01609568453759025,1.609568453759025,6.203766396366742,0.004745629501182234,6.776263578034403e-21,0.0
Flexible bis-intercalator model,mutant scenario,5.411695265464637e-05,5.4114452832967674e-05,9.79361422609645e-08,0.016069412023837538,1.6069412023837537,6.772396383292778,0.005528632574104241,0.0,1.3234889800848443e-23
Flexible bis-intercalator model,mutant scenario,6.309573444801929e-05,6.309286197538876e-05,9.774294783569121e-08,0.01603968085489028,1.6039680854890281,7.416576008663359,0.006439989063012752,0.0,0.0
Flexible bis-intercalator model,mutant scenario,7.356422544596406e-05,7.356093175031584e-05,9.752499688642307e-08,0.016006182419885183,1.6006182419885182,8.14330249579054,0.007500440858657526,0.0,0.0
Flexible bis-intercalator model,mutant scenario,8.576958985908945e-05,8.576582213969358e-05,9.72802667827122e-08,0.015968624603038276,1.5968624603038277,8.959319893605738,0.008733975732567099,0.0,0.0
Flexible bis-intercalator model,mutant scenario,0.0001,9.999570147015187e-05,9.700690203141872e-08,0.015926747045788683,1.5926747045788683,9.870814914965683,0.010168297624958404,0.0,0.0
Flexible bis-intercalator model,mutant scenario,0.00011659144011798311,0.00011658655044883942,9.670332241471875e-08,0.015880339205316757,1.5880339205316756,10.883056356235429,0.011835351567533047,0.0,1.3234889800848443e-23
Flexible bis-intercalator model,mutant scenario,0.00013593563908785241,0.00013593009508410347,9.636834496234769e-08,0.015829260720542332,1.5829260720542333,11.99998838737078,0.013771904534509993,0.0,1.3234889800848443e-23
Flexible bis-intercalator model,mutant scenario,0.00015848931924611142,0.0001584830557752272,9.600131404543628e-08,0.015773463172624437,1.5773463172624438,13.22379676072851,0.01602018128785163,-2.710505431213761e-20,7.940933880509066e-23
Flexible bis-intercalator model,mutant scenario,0.00018478497974222906,0.00018477793092460168,9.560223102507713e-08,0.01571301186426245,1.571301186426245,14.554476503982098,0.018628550998020122,2.710505431213761e-20,2.9116757561866574e-22
Flexible bis-intercalator model,mutant scenario,0.00021544346900318823,0.00021543556965060909,9.517187222719053e-08,0.01564810580737531,1.5648105807375312,15.98943853731883,0.021652255756808975,2.710505431213761e-20,9.26442286059391e-22
Flexible bis-intercalator model,mutant scenario,0.0002511886431509582,0.0002511798304164819,9.471188211004642e-08,0.015579093791738123,1.5579093791738123,17.523199007910442,0.02515416567372005,0.0,3.0307897643942934e-21
Flexible bis-intercalator model,mutant scenario,0.00029286445646252375,0.0002928546716380073,9.422482796315937e-08,0.015506484307026397,1.5506484307026396,19.147196894120196,0.029205536636110557,0.0,9.489415987208333e-21
Flexible bis-intercalator model,mutant scenario,0.0003414548873833601,0.00034144407775508036,9.371420386029684e-08,0.01543094729295476,1.543094729295476,20.849780816987582,0.0338867355729539,-5.421010862427522e-20,-2.0964065444543933e-20
Flexible bis-intercalator model,mutant scenario,0.0003981071705534969,0.0003980952912052772,9.318437515609009e-08,0.015353306240529229,1.535330624052923,22.616394104762858,0.03928788378822572,0.0,0.0
Flexible bis-intercalator model,mutant scenario,0.0004641588833612782,0.00046414589880266306,9.264046041467673e-08,0.015274520038392482,1.527452003839248,24.429968484154937,0.045509351352157286,0.0,0.0
Flexible bis-intercalator model,mutant scenario,0.0005411695265464637,0.0005411554120440904,9.208815465281928e-08,0.01519565505068992,1.519565505068992,26.27151345693114,0.05266201466934572,0.0,0.0
Flexible bis-intercalator model,mutant scenario,0.000630957344480193,0.0006309420869853946,9.153350509218218e-08,0.015117849055443928,1.5117849055443928,28.12086403235643,0.06086716569450421,1.0842021724855044e-19,0.0
Flexible bis-intercalator model,mutant scenario,0.0007356422544596406,0.0007356258530539721,9.098265695649913e-08,0.0150422696600581,1.50422696600581,29.95752834726919,0.07025593614558222,0.0,0.0
Flexible bis-intercalator model,mutant scenario,0.0008576958985908946,0.0008576783644107058,9.044159099605233e-08,0.014970070449646308,1.4970070449646309,31.76156287682792,0.08096807593294902,-1.0842021724855044e-19,0.0
Flexible bis-intercalator model,mutant scenario,0.001,0.0009999813556463015,8.991587554906276e-08,0.014902348286107838,1.4902348286107838,33.51439918121672,0.0931499058979166,0.0,0.0
Flexible bis-intercalator model,mutant scenario,0.0011659144011798312,0.0011658946796642808,8.941045383835282e-08,0.014840104832569874,1.4840104832569874,35.19955317327345,0.10695125674471963,0.0,0.0
Flexible bis-intercalator model,mutant scenario,0.0013593563908785241,0.0013593356341942283,8.892948229879385e-08,0.014784214610148144,1.4784214610148143,36.80316423995283,0.12252121669329057,2.168404344971009e-19,0.0
